reading,filename,is_anomaly,anomaly_score,mean,std,max,min,rms,peak_to_peak,crest_factor,kurtosis,skewness,shape_factor,impulse_factor
27,2003.10.22.14.14.13,False,0.10746427068848957,-0.0952892578125,0.07753500511660806,0.492,-0.5225,0.12293034540146244,1.0145,4.031190915644463,1.1743865636897268,0.06287841113291111,1.18523462353266,4.766185131822187
28,2003.10.22.14.19.13,False,0.09107081689463326,-0.09497775878906249,0.07700751755010052,0.38449999999999995,-0.5700000000000001,0.12233619805362311,0.9545,3.166932643320563,1.4004199207993056,0.07064271391366679,1.1829915057357268,3.7366661155877128
29,2003.10.22.14.24.13,False,0.11616050256933991,-0.0950282958984375,0.07907675734337268,0.3795,-0.614,0.12370047118626132,0.9934999999999999,3.0612872503858455,1.1500671583302284,0.003931654719020697,1.1894680327660332,3.644392733662917
30,2003.10.22.14.29.13,False,0.04891363439209073,-0.096034814453125,0.0780258324322404,0.531,-0.519,0.12379021068282216,1.0499999999999998,4.347277664157648,1.3982139995320142,0.041542714069801645,1.1865650889575456,5.128322619726149
31,2003.10.22.14.34.13,False,0.11474488907723412,-0.095143212890625,0.07654095564865676,0.405,-0.5685,0.12215859374252958,0.9735,3.34951632863889,1.4858251850208848,0.04861643286129353,1.1832873486432602,3.949551804112361
32,2003.10.22.14.39.13,False,0.08255073189993356,-0.09502348632812499,0.0773838197005013,0.3725,-0.5175000000000001,0.12261148526729174,0.89,3.037581994410928,1.0591237971486092,0.01584374878560661,1.185982392856701,3.6027210829379697
33,2003.10.22.14.44.13,False,0.13329892348429573,-0.09544067382812502,0.07809173008067984,0.41300000000000003,-0.5925,0.12339719006206074,1.0055,3.354974553695158,1.3775053229049763,0.05421565947692959,1.1855921485688667,3.974294691598459
34,2003.10.22.14.49.13,False,0.12865310631817573,-0.0948896728515625,0.07774626601510964,0.4065,-0.6265000000000001,0.12276121804966511,1.033,3.3269092295178035,1.2048939551251272,0.029030556118798054,1.1862323576599518,3.93877033347366
35,2003.10.22.14.54.13,False,0.15860150297862213,-0.0951560302734375,0.07727794995508529,0.4445,-0.585,0.12265385897801373,1.0295,3.655329995659839,1.2571646701102288,0.047903471512860535,1.1849039699353043,4.317335351203443
36,2003.10.22.14.59.13,False,0.10969269906821527,-0.09523493652343748,0.076402702661408,0.44199999999999995,-0.52,0.12217721195071934,0.9620000000000001,3.652620318633353,1.2764503613562646,0.01648842406466485,1.1842428107475906,4.309647282765004
37,2003.10.22.15.04.13,False,0.10387572546691737,-0.0954005859375,0.07632370909844982,0.42200000000000004,-0.52,0.12226378450721315,0.942,3.4633468039865827,1.0875849073754935,0.049912405323989044,1.1817543135983333,4.086614715931782
38,2003.10.22.15.09.13,False,0.03453511141727261,-0.0943267578125,0.07714435966470522,0.488,-0.5435000000000001,0.12192545499700522,1.0315,4.0348377290058055,1.6248453716853373,0.10865986933011962,1.1847972575216597,4.765979145218731
39,2003.10.22.15.14.13,False,0.08749882617999782,-0.0952702392578125,0.0768555058202948,0.536,-0.5775,0.12248477400794727,1.1135000000000002,4.386806241030348,1.4618833052230387,0.02550654059445308,1.1855175473722603,5.194940123439604
40,2003.10.22.15.19.13,False,0.12555901346734039,-0.0950297119140625,0.07687073056605545,0.4175,-0.532,0.12230068104791028,0.9495,3.4259991482871532,1.20606444689087,0.03582775666742119,1.1850017632117427,4.053091565798157
41,2003.10.22.15.24.13,False,0.09476181831212455,-0.0957647216796875,0.07577411169784976,0.4515,-0.5395,0.12217346087833642,0.991,3.7095874202759287,0.957611731735688,0.05040309689159782,1.180545554677084,4.371671286785356
42,2003.10.22.15.29.13,False,0.10399229274832666,-0.0951858642578125,0.07627086708447678,0.5015000000000001,-0.599,0.12204780409435229,1.1005,4.121289868225878,1.213718809492724,0.05383185330939681,1.1824629064660994,4.867383784429991
43,2003.10.22.15.37.48,False,0.06356156663119406,-0.094773681640625,0.07636047828119535,0.3575,-0.5465,0.12177724949565047,0.9039999999999999,2.940528934291962,1.0731984051302317,0.005189267791595882,1.1847919325352643,3.4818301912780183
44,2003.10.22.15.44.13,False,0.06581994164717286,-0.0956556640625,0.07571875807001992,0.47750000000000004,-0.518,0.12204520008215772,0.9955,3.922534434737381,1.3450756204793426,0.07575582222950349,1.181814410299046,4.631050272110462
45,2003.10.22.15.54.13,False,0.1012360944953965,-0.09603852539062499,0.0763925766799185,0.4545,-0.615,0.12276110862190003,1.0695000000000001,3.7151583983222203,1.4182726804488688,0.05433823496419148,1.1822131610059876,4.387282685812011
46,2003.10.22.16.04.13,False,0.13866996222172773,-0.0956040283203125,0.07671152027050843,0.40449999999999997,-0.5955,0.12264024011006183,1.0,3.3082012532217338,1.1618946396217331,0.012106506723636612,1.1835901384936367,3.911055087828843
47,2003.10.22.16.14.13,False,0.0038920294103299558,-0.09539355468749999,0.07667387741526635,0.36,-0.487,0.1224558639243628,0.847,2.9526420966426086,0.7945465463002142,0.04231976004403878,1.1835652172927396,3.4889981998817206
48,2003.10.22.16.24.13,False,0.0576176378060429,-0.09522077636718751,0.07675157900845841,0.5505,-0.6005,0.12238065009729006,1.151,4.519303527666978,1.4443813956259342,0.0184038936796005,1.1848086768890687,5.343839664218977
49,2003.10.22.16.34.13,False,0.10585348490282542,-0.095318896484375,0.07672913127190195,0.486,-0.526,0.12242163798471574,1.012,3.9799348209855148,1.3776783137234574,0.057643898359891685,1.1844052304819792,4.709621545113246
50,2003.10.22.16.44.13,True,-0.004111133790864141,-0.09548269042968752,0.07586462454689782,0.5625,-0.624,0.12201260944285489,1.1864999999999999,4.651986450559759,1.7942392262124933,0.021041070177756624,1.1832076148506974,5.486026772717043
51,2003.10.22.16.54.13,False,0.10611906262018622,-0.09508002929687501,0.07986537445119378,0.5215000000000001,-0.554,0.12421738651505473,1.0755,4.20889885566293,1.246315503834576,0.06075175142533726,1.1896929493572848,5.003050977117821
52,2003.10.22.17.04.13,False,0.15555214768205272,-0.095026220703125,0.08115323619171655,0.4775,-0.5495,0.12500272425997005,1.0270000000000001,3.82115187274122,1.1385833291637182,0.0358852981925335,1.1937380909670612,4.560662036182892
53,2003.10.22.17.14.13,False,0.143035165787958,-0.0954054443359375,0.07730155349004501,0.4505,-0.5589999999999999,0.12286201228365828,1.0095,3.6837035318162497,1.3641816142392797,0.02111089622452517,1.1847551524964308,4.356531428241727
54,2003.10.22.17.19.38,False,0.09516757385128327,-0.094301904296875,0.0758950878716731,0.394,-0.6165,0.1211179546923222,1.0105,3.2630974967531534,1.2350263906478691,0.02480515900860521,1.1837380202223544,3.857775654961778
55,2003.10.22.17.24.13,False,0.14373812894504323,-0.0954746826171875,0.07909571424710589,0.4165,-0.5665,0.12403958314739993,0.983,3.36869916849152,0.952816074907342,0.0031149146031957883,1.1900935317983496,4.004509803921884
56,2003.10.22.17.34.13,False,0.10607441265299511,-0.0965125,0.08120169898718191,0.405,-0.574,0.1261523672641294,0.9789999999999999,3.2210484587216985,0.9240999639593666,0.008726240968451392,1.1921471558745895,3.8355809437635915
57,2003.10.22.17.44.13,False,0.09074177798757277,-0.09544421386718749,0.0770924274885626,0.367,-0.548,0.12274909334472517,0.915,3.001000347174297,1.0650187529182038,0.009469380561095822,1.1862699642402468,3.553609164951741
58,2003.10.22.17.54.13,False,0.09615488286788682,-0.09546401367187501,0.07636641985355923,0.3795,-0.5589999999999999,0.12231415595508047,0.9385,3.103920435002995,1.0619261873183665,0.054222010149523624,1.1818137952267098,3.6675464062174044
59,2003.10.22.18.04.13,False,0.06374035645847242,-0.09501684570312499,0.0762270732783582,0.5045000000000001,-0.6385,0.12188044098568612,1.1429999999999998,4.149913032273463,1.7332609147903044,0.06005474894443144,1.1832897745754436,4.904930189277373
60,2003.10.22.18.14.13,True,-0.0042358267660684845,-0.09512502441406251,0.07435721579217838,0.3785,-0.49050000000000005,0.12080495915796755,0.869,3.140364749508341,0.9367903336799352,0.024915668578079878,1.179528208997052,3.7005169422858284
61,2003.10.22.18.24.13,False,0.1610520281903548,-0.0948880859375,0.0814801616573168,0.4345,-0.5785,0.12509782934447417,1.0130000000000001,3.4795750734626845,1.019907603765878,0.033268525800453676,1.1941131677848698,4.1526043055696205
62,2003.10.22.18.34.13,False,0.08271186891197113,-0.0955479736328125,0.07623794161805988,0.487,-0.6739999999999999,0.1222886044778389,1.161,4.0091485419030155,1.3888589095767978,-0.0010590609651510083,1.1837656056067196,4.734517236763686
63,2003.10.22.18.44.13,False,0.14540674535218118,-0.0954569091796875,0.07708555056011815,0.438,-0.5980000000000001,0.12275291397268387,1.036,3.5813369311355503,1.387516806493815,0.027046004864594422,1.1847401188434739,4.236090911512141
64,2003.10.22.18.54.13,False,0.13807719916911015,-0.09499189453125001,0.07737503938699455,0.4275,-0.5435000000000001,0.12259736081308259,0.9710000000000001,3.505254448384787,1.1566903309085377,0.05192235050220388,1.1849151317185367,4.144269822702975
65,2003.10.22.19.04.13,False,0.1538090684139775,-0.09486979980468749,0.08278555482190843,0.503,-0.5785,0.12600418497694704,1.0815,4.01716301222647,1.4116491774238598,0.03505082368990404,1.1956638400418536,4.7924697254921735
66,2003.10.22.19.14.13,False,0.13498891961449322,-0.0951309326171875,0.08551053643981091,0.47000000000000003,-0.607,0.12797928640184264,1.0770000000000002,3.697609569891038,1.1877613568310617,0.014228646855289372,1.2022604078166945,4.435744322375435
67,2003.10.22.19.24.13,False,0.1286793712126183,-0.0952677978515625,0.08136984561210418,0.482,-0.526,0.1253530839198645,1.008,3.871356828395578,1.003078281622133,0.007629317751160762,1.1952158922087261,4.615050627988154
68,2003.10.22.19.34.13,False,0.1622056083660558,-0.0952356689453125,0.08232183813891336,0.47350000000000003,-0.6265000000000001,0.12597118368529642,1.1,3.740648268498931,1.2770785760881092,0.0031605647131326756,1.1957612095577639,4.481228486825169
69,2003.10.22.19.44.13,False,0.1120263512702393,-0.09512919921874999,0.08211575477293752,0.5385,-0.586,0.12576955459052874,1.1244999999999998,4.3000807773189065,1.6631229868155049,0.026219489050283776,1.1958982810815364,5.135610093194488
70,2003.10.22.19.54.13,False,0.12443422209538785,-0.0946730224609375,0.08162081357157445,0.487,-0.575,0.12508285237866593,1.062,3.9274995638695724,1.69276163401508,0.054058230369012694,1.194465638449361,4.677290475885209
71,2003.10.22.20.04.13,False,0.153804494468603,-0.09474284667968749,0.08381597979296614,0.46399999999999997,-0.5705,0.12657622721787332,1.0345,3.6824935456941006,1.0722147163442555,0.02563228396231048,1.1976565746033385,4.404107721415886
72,2003.10.22.20.14.13,False,0.15218075926917812,-0.09483457031249999,0.0817264209277575,0.47150000000000003,-0.631,0.1252795534589226,1.1025,3.761400100712832,1.3081331186606189,-0.006412073921743932,1.1942987994669063,4.493075042249526
73,2003.10.22.20.24.13,False,0.15316788850280016,-0.0949934326171875,0.08190860919694096,0.4225,-0.6455,0.1255288526741908,1.068,3.361654376449904,1.19491386184876,0.008984104986938819,1.193157736805691,4.012925140591362
74,2003.10.22.20.34.13,False,0.12933398231278825,-0.0950641357421875,0.0823712077402408,0.524,-0.5760000000000001,0.12588272166357606,1.1,4.187565575946062,1.2818541970389887,0.058710774748647145,1.1942954573546818,4.9914997385159054
75,2003.10.22.20.44.13,False,0.14093154361784072,-0.09491455078125,0.08123155034078128,0.47250000000000003,-0.5685,0.12502293198905182,1.0410000000000001,3.809890952514275,1.48242591332671,0.05977866887533101,1.1921205709481473,4.529773174388934
76,2003.10.22.20.54.13,False,0.134634919866641,-0.09503701171875001,0.08458838004789973,0.52,-0.6335,0.1273154016589128,1.1535,4.105868880294373,1.4767889098496298,0.03493080532559338,1.1974287148858833,4.9093271203946935
77,2003.10.22.21.04.13,False,0.0004921126469916715,-0.09476669921875,0.08148898977435086,0.5445,-0.736,0.12507606608315872,1.2805,4.378173433658672,1.7667262162127226,0.005243532797440005,1.195699142151747,5.225709961686608
78,2003.10.22.21.14.13,False,0.16084626336150132,-0.09493491210937499,0.08182038879315072,0.4465,-0.5565,0.12541284789010387,1.0030000000000001,3.5674221397543695,1.3321790541384981,0.02905320389190858,1.1941675851836053,4.2569484197712155
79,2003.10.22.21.24.13,False,0.15892326461863476,-0.0948064208984375,0.08146712485687917,0.4695,-0.6054999999999999,0.12507081194381672,1.075,3.7892147004762036,1.4265039273890046,0.04917638200043457,1.1938088254616597,4.510393999985901
80,2003.10.22.21.34.13,False,0.1570350670340258,-0.09488771972656251,0.08286444729136327,0.4845,-0.62,0.12607690121517207,1.1045,3.872421578610336,1.3850723862443481,0.0466812942686648,1.1953975643479318,4.618175272278549
81,2003.10.22.21.44.13,False,0.1486204577267496,-0.095076611328125,0.0836014258076268,0.44699999999999995,-0.5945,0.12668310088532114,1.0415,3.5253246210282985,1.1747017406018543,-0.006134138250806748,1.1977650493194407,4.223627927488314
82,2003.10.22.21.54.13,False,0.16257991478650574,-0.09471909179687502,0.08175218356759513,0.4335,-0.593,0.12523892906279857,1.0265,3.4556178464654943,1.0635611726536842,0.024235561743922218,1.1933785801161771,4.12582175579046
83,2003.10.22.22.04.13,False,0.008497574479893633,-0.09492180175781251,0.08340936163455531,0.5185,-0.768,0.1264695909394828,1.2865,4.113298451294199,1.6211747411603463,-0.020929215072319103,1.1986708079894521,4.924534402217176
84,2003.10.22.22.14.13,False,0.1573033725913054,-0.09556706542968749,0.08217541260931073,0.46399999999999997,-0.62,0.12616444143448602,1.084,3.673372203486264,1.2225509015688991,0.010572327006425145,1.1933851488438656,4.385634304767014
85,2003.10.22.22.24.13,False,0.1288137983689699,-0.0947765625,0.08163918214262811,0.4165,-0.5385,0.12518670167802914,0.955,3.3337178981843127,1.12754925979402,0.04319998072294582,1.1935585054614433,3.976538402198906
86,2003.10.22.22.34.13,False,0.08138613448581267,-0.094837744140625,0.08242592335025653,0.5615,-0.637,0.12574160322566014,1.1985,4.493255999826749,1.6004072735000254,0.04715097948631044,1.1962791876504113,5.362909663612614
87,2003.10.22.22.44.13,False,0.17050333635881276,-0.0948947265625,0.08296368505975923,0.465,-0.5885,0.12612199618675018,1.0535,3.691100222034615,1.2005756663290088,0.020144824074837413,1.1961322700843442,4.413586104358479
88,2003.10.22.22.54.13,False,0.01774154527306604,-0.095550634765625,0.08247518921169956,0.5800000000000001,-0.6114999999999999,0.12629824976711013,1.1915,4.620200346954407,1.8294527606091702,0.07239542124370736,1.193999606305049,5.505422081176909
89,2003.10.22.23.04.13,False,0.1407562278280755,-0.09471335449218748,0.08248944094507132,0.5095000000000001,-0.652,0.1256986603607667,1.1615000000000002,4.090659832524364,1.4406387413774966,0.009879554456081942,1.1974782204852097,4.883764973678943
90,2003.10.22.23.14.13,False,0.11116636057091761,-0.0951756591796875,0.08230687963315818,0.449,-0.696,0.12593494782450626,1.145,3.584097555366685,1.5224941054390846,0.03267952689850835,1.1943364596587442,4.273772970182211
91,2003.10.22.23.24.13,False,0.095969196220282,-0.09495603027343749,0.08564413580121932,0.46499999999999997,-0.6835,0.12795212327531946,1.1484999999999999,3.642747164371339,1.1838685330889533,-0.016651463666631894,1.201333839979441,4.373380403692575
92,2003.10.22.23.34.13,False,0.1391722673801299,-0.094921142578125,0.08261312682182345,0.4885,-0.6080000000000001,0.12592796709567283,1.0965,3.9136465882071754,1.6414043280810087,0.018627520892812124,1.1968990319287847,4.668905632390896
93,2003.10.22.23.44.13,False,0.09956072888857226,-0.09461015625,0.08290187267662479,0.46299999999999997,-0.544,0.12589828692914326,1.0070000000000001,3.693018953924084,1.314430726708947,0.08544634329534423,1.1945878519545718,4.406279641884971
94,2003.10.22.23.54.13,False,0.12726236362051496,-0.09523037109375002,0.08343760119442721,0.46599999999999997,-0.6885,0.12671533551353298,1.1545,3.717038280036747,1.3704585550695172,-0.006107405262449451,1.197679644882876,4.437855830207255
95,2003.10.23.00.04.13,False,0.10196120953970972,-0.0950462646484375,0.0831737435303799,0.5435,-0.5735,0.1264144365928645,1.117,4.324216844763428,1.5274553374071398,0.061645015490306605,1.1956290758277635,5.162077425484602
96,2003.10.23.00.14.13,False,0.10211610652391984,-0.09574501953125,0.0838367314247099,0.5175000000000001,-0.6225,0.12737458239946967,1.14,4.105544419899556,1.7201170146980909,0.018203366308497282,1.1981287038355897,4.899860891992713
97,2003.10.23.00.24.13,False,0.14651535093524637,-0.0949777587890625,0.08111118828893372,0.4505,-0.5595000000000001,0.12499303280552396,1.01,3.5940784282713514,1.1965949691368576,0.07033490957584651,1.191382891902493,4.285483119946016
98,2003.10.23.00.34.13,False,0.09634042706672097,-0.09498156738281249,0.08220081968048094,0.542,-0.526,0.12570712018056007,1.068,4.3192245181464415,1.3135322151173812,0.052823375687732266,1.1933072508336524,5.15105272426751
99,2003.10.23.00.44.13,False,0.15572159668066615,-0.09500988769531249,0.08332793195605728,0.4895,-0.5660000000000001,0.12648156313373798,1.0554999999999999,3.8765297795148497,1.2366267320589746,0.017431490006564986,1.197214196508038,4.639125906787623
100,2003.10.23.00.54.13,False,0.10698597507551372,-0.09450678710937499,0.0877577829833637,0.48250000000000004,-0.5895,0.12902851694190628,1.072,3.7543343075358484,1.1107318044198435,0.0441555242547167,1.20442245481144,4.517069555928987
101,2003.10.23.01.04.13,False,0.031831024682598574,-0.09496545410156249,0.0839885230863818,0.4615,-0.756,0.1268703565305661,1.2175,3.6256791019587147,1.3470177315521394,-0.032564559921923864,1.1998231813779459,4.3562541032587685
102,2003.10.23.01.14.13,False,0.13648324708994974,-0.09526584472656249,0.08064458210140651,0.4125,-0.548,0.12494375808664636,0.9605,3.308753804653513,1.0485764739852748,0.00568603972144982,1.1910567027605157,3.937599212521457
103,2003.10.23.01.24.13,False,0.15366600496746807,-0.09488688964843751,0.08247558178254506,0.4605,-0.6125,0.12581946152321302,1.073,3.6799330518516165,1.2356902457789682,-0.01638562173228314,1.1963929978189436,4.394067166250948
104,2003.10.23.01.34.13,False,0.138264707660265,-0.0950790771484375,0.08163226173939711,0.4405,-0.5335000000000001,0.12542637356246075,0.974,3.5260334987919064,1.0044536929017036,0.04357550262709874,1.1919688293627093,4.197484090791205
105,2003.10.23.01.44.13,False,0.14265481245088696,-0.09443261718749998,0.08328531672558696,0.5155000000000001,-0.5945,0.1259940132373081,1.11,4.086379134164645,1.3831395178126527,0.034054968601877,1.1980883792127828,4.898016874618165
106,2003.10.23.01.54.13,False,0.13714167493475143,-0.0951412109375,0.08322931096534317,0.42,-0.621,0.12648997610112508,1.041,3.3211014000580494,1.1258263865685674,4.758366733276925e-05,1.1982491883206996,3.979229004999066
107,2003.10.23.02.04.13,False,0.11899107484822041,-0.094866650390625,0.08219468826576513,0.42100000000000004,-0.5725,0.1256187032047493,0.9935,3.3429906007148276,1.0427046956008714,-0.029902825576291592,1.1970739441922011,4.004701868696198
108,2003.10.23.02.14.13,False,0.15640300151017794,-0.0946543701171875,0.083339628720005,0.447,-0.5589999999999999,0.12621661523074268,1.006,3.5642284024519535,1.2257731885190277,0.00955988774791219,1.1965775255409135,4.255909247737678
109,2003.10.23.02.24.13,False,0.14723357003117787,-0.09506416015625,0.08298484603131279,0.5125,-0.5725,0.12628130970261042,1.085,4.090696021550599,1.2279647474230142,0.026687440212932467,1.1965917773776933,4.879534694498864
110,2003.10.23.02.34.13,False,0.08725387282599661,-0.095145703125,0.08388083274823846,0.4395,-0.641,0.1269054953644564,1.0805,3.479219139652429,1.3297029141135446,-0.034614797997587196,1.199646094009354,4.167504999790644
111,2003.10.23.02.44.13,False,0.13879304253078018,-0.09503923339843749,0.08205086289998798,0.487,-0.6665,0.1256368256259559,1.1535000000000002,3.8878032339193185,1.3658812996261513,0.0008784814668931287,1.1952318077023054,4.642853071486817
112,2003.10.23.02.54.13,False,0.12358559575494449,-0.094671923828125,0.08192320171617795,0.4515,-0.52,0.12529298318450816,0.9715,3.6173309531833997,0.9915880183162606,0.016227288014462292,1.1953880097870353,4.319274218768905
113,2003.10.23.03.04.13,False,0.06039497465509447,-0.09519287109374999,0.08305618109454713,0.5785,-0.6345000000000001,0.1264365636013384,1.213,4.6207985124081965,1.4955242766762966,0.05101818510168262,1.196399541254822,5.509490198101926
114,2003.10.23.03.14.13,False,0.164782950736657,-0.0951328125,0.08236715306877923,0.4455,-0.6299999999999999,0.12591023713059202,1.0755,3.547917735493285,1.1004145868546784,-0.0006590665949679671,1.196155022112107,4.240041129721169
115,2003.10.23.03.24.13,False,0.13712460561141082,-0.0949875732421875,0.08234015424349408,0.4235,-0.6065,0.12578968496441148,1.03,3.3712686522393445,1.3353519700051097,-0.013736936057829257,1.1956637748347356,4.029323145890944
116,2003.10.23.03.34.13,False,0.1760321810601157,-0.09478193359375,0.08224194804759927,0.4575,-0.5860000000000001,0.12555948935478575,1.0435,3.653473839096508,1.218817256627375,0.013258445371653334,1.196270689753018,4.3663709262597115
117,2003.10.23.03.44.13,False,0.10211813361015781,-0.0946484130859375,0.08495449362605706,0.458,-0.6990000000000001,0.12724206208427094,1.157,3.5813342864597217,1.3470503116888821,0.003646537570027482,1.2002957684772064,4.30442077537498
118,2003.10.23.03.54.13,False,0.13154894772620102,-0.09470043945312501,0.08406890068383015,0.427,-0.6054999999999999,0.12672436862628622,1.0325,3.3901369435758903,1.333926655664507,0.0438443106068889,1.1970496404732296,4.051572946736572
119,2003.10.23.04.04.13,False,0.1439606316636557,-0.0949201904296875,0.0821076356542667,0.4185,-0.593,0.1256230664969066,1.0114999999999998,3.3349782844091242,1.1735439728257222,-0.005914222513598563,1.196234978928192,3.987925063144874
120,2003.10.23.04.14.13,False,0.1711646985215466,-0.094872509765625,0.08209170407090455,0.447,-0.581,0.12559113008308506,1.028,3.569090217254942,1.30701143722853,0.033341693807250744,1.1948430126580978,4.260405312280923
