reading,filename,is_anomaly,anomaly_score,mean,std,max,min,rms,peak_to_peak,crest_factor,kurtosis,skewness,shape_factor,impulse_factor
18,2004.03.04.12.12.46,False,0.16268931609915577,-0.002008935546875,0.08019620634389682,0.398,-0.383,0.08022136457318821,0.781,4.961271877105673,0.7108756997750754,0.06802970124206063,1.2821565031367625,6.361127001060573
19,2004.03.04.12.22.46,False,0.049202070209789506,-0.0018260742187500001,0.08047969236170772,0.605,-0.457,0.08050040639454871,1.062,7.515490009264961,0.8936811362003998,0.03899366243207012,1.2816662595351414,9.632349968748347
20,2004.03.04.12.32.46,False,0.009183295502680378,-0.0019977539062500005,0.08325245512306266,0.598,-0.439,0.08327642106075105,1.037,7.18090417891221,1.0877550077461589,0.062233098727470536,1.2926691218831052,9.282533099281167
21,2004.03.04.12.42.46,True,-0.05415312374202974,-0.0024948242187499995,0.08387780868392747,0.454,-0.789,0.0839149029523362,1.243,5.4102428058323895,1.3374682610381372,0.002071963808043848,1.2912235399076801,6.985832867506957
22,2004.03.04.12.52.46,True,-0.06483064547209783,-0.002409619140625,0.08343725090816906,0.662,-0.564,0.08347203785409593,1.226,7.930799546994838,1.2585578045211596,0.03638500988599043,1.2932775842570206,10.256725279364158
23,2004.03.04.13.02.46,False,0.0038551100360257884,-0.0024169433593749998,0.08285310818061202,0.615,-0.432,0.0828883535268413,1.047,7.419618967348021,1.0389889899027827,0.03329212044333303,1.2904647581032245,9.57475679591686
24,2004.03.04.13.12.46,False,0.07895925250006974,-0.0008642089843750001,0.08143322230862353,0.471,-0.5,0.0814378078826682,0.971,5.783554496930895,0.9278928399074595,0.022970760726372334,1.2878714306628474,7.448474604278936
25,2004.03.04.13.22.46,True,-0.08803260240984678,-0.002519921875,0.08399306608282553,0.803,-0.442,0.08403085835721304,1.245,9.55601329914384,1.4644219649324466,0.11207523148623715,1.2927668982011356,12.353697671902983
26,2004.03.04.13.32.46,False,0.02938862666200337,-0.0015243164062500002,0.08232381278159975,0.535,-0.483,0.08233792377395881,1.018,6.497613438355919,1.2162295036617552,0.03655695297892217,1.2892093545321823,8.376784026862468
27,2004.03.04.13.42.46,False,0.09255693995131198,-0.00293330078125,0.0794351761587426,0.432,-0.522,0.07948931667113356,0.954,5.434692586266505,0.8361387471065904,-0.05680318824368745,1.2819545042679408,6.96702864027593
28,2004.03.04.13.52.46,True,-0.022842135331642033,-0.0015084960937500002,0.08141650622822218,0.613,-0.583,0.08143047983940044,1.196,7.52789374702171,0.9974671163154816,0.02459100030907648,1.2826735440471884,9.655830151703006
29,2004.03.04.14.02.46,False,0.06386154907341979,-0.002205712890625,0.08044660567014159,0.41,-0.603,0.08047683848911515,1.013,5.09463353304385,0.9697744380679265,0.0349488298735553,1.2902492265600842,6.5733469756168965
30,2004.03.04.14.12.46,True,-0.0065641062775574355,-0.002298876953125,0.08234386491161631,0.654,-0.476,0.08237594869759088,1.13,7.939210538271185,1.089711291313625,0.055267497352999864,1.288180712579868,10.227137888511773
31,2004.03.04.14.22.46,False,0.11093417294336594,-0.0021878906249999997,0.081407960333783,0.469,-0.486,0.08143735550159859,0.955,5.759027870088361,0.9334541358788186,0.0711078275399951,1.2867822214382345,7.410614675997006
32,2004.03.04.14.32.46,False,0.17357558150210728,-0.001880908203125,0.08048152342038384,0.452,-0.464,0.08050349947508105,0.916,5.614662753137974,0.7991079741883436,0.030629019951855505,1.2793891297698636,7.18333849368846
33,2004.03.04.14.42.46,False,0.1002503535327749,-0.0022740234375000002,0.08142936097701155,0.435,-0.496,0.08146110735632527,0.931,5.339971602610718,0.9195695531987536,-0.004484514355147374,1.2870582216562967,6.872854354551276
34,2004.03.04.14.52.46,True,-0.04287819434993745,-0.0022488281250000004,0.08191391011605849,0.662,-0.571,0.08194477346626507,1.233,8.078611630704323,1.229373892168704,0.02804774200358643,1.2895407468396796,10.417698875686176
35,2004.03.04.15.02.46,False,0.049792569489127025,-0.001809716796875,0.08117829692665389,0.605,-0.425,0.08119846652983587,1.03,7.4508796268670485,1.0219424562993558,0.047211627728650715,1.2866019459292264,9.586316226811572
36,2004.03.04.15.12.46,True,-0.009749253496980304,-0.0019940429687499996,0.08219469172231428,0.608,-0.471,0.0822188759026022,1.079,7.39489555561726,1.1928821419848763,0.1028211366713958,1.2941585096458352,9.570167011244244
37,2004.03.04.15.22.46,False,0.07187527729788912,-0.001797314453125,0.08201763507618934,0.535,-0.383,0.08203732566785911,0.918,6.521421750948231,0.9616295530635006,0.05330761956907057,1.2873540089125457,8.395378434892677
38,2004.03.04.15.32.46,False,0.03833724034862007,-0.0021724609374999997,0.08178065678160873,0.54,-0.469,0.08180950684459753,1.009,6.600699855406353,1.2467269994119095,0.044209900856826044,1.2911125651177229,8.52224652188588
39,2004.03.04.15.42.46,False,0.08344703988476398,-0.0021092773437499995,0.0819709580327441,0.452,-0.491,0.08199809151266113,0.9430000000000001,5.512323417066454,0.8644737376233258,-0.013823512385422622,1.2860554469466041,7.089153555849631
40,2004.03.04.15.52.46,False,0.1480967320191784,-0.0018065429687500003,0.08136879222290669,0.444,-0.408,0.08138884410846797,0.852,5.455293103908386,0.7299697900317645,0.013354878310194468,1.2811880020825481,6.989256072571088
41,2004.03.04.16.02.46,False,0.017901221077400442,-0.0017215332031250002,0.08137410620904639,0.601,-0.532,0.0813923143662264,1.133,7.383989565596919,1.03412059020813,0.016000084120603986,1.287058567809778,9.503627035019516
42,2004.03.04.16.12.46,False,0.06016926492976016,-0.0028267089843749997,0.08334824638408435,0.398,-0.5,0.08339616573311015,0.898,4.772401662610072,0.7702033553546528,-0.004949654795072631,1.2828435092690194,6.122244496504007
43,2004.03.04.16.22.46,False,0.016748184290859558,-0.002213720703125,0.08037168646712865,0.405,-0.605,0.0804021675387043,1.01,5.037177633364667,1.2835229730470372,-0.04996314660017528,1.2909722463507782,6.502856524612682
44,2004.03.04.16.32.46,False,0.1387914636220815,-0.0015412597656250001,0.08115824059441987,0.476,-0.41,0.08117287415169476,0.8859999999999999,5.864027915414916,0.7479397184621086,0.027824607170914183,1.2835152184911536,7.526569071092
45,2004.03.04.16.42.46,False,0.10151531109375889,-0.002569921875,0.08029021148402928,0.508,-0.457,0.08033132986944602,0.9650000000000001,6.323809164190341,1.0296967830303192,0.07252518411652667,1.2863745967152707,8.134787463289681
46,2004.03.04.16.52.46,False,0.1992686067098885,-0.0022751464843749998,0.07885153132107049,0.444,-0.41,0.07888434751712868,0.854,5.628493027765633,0.7506898117953447,0.048846952236706855,1.2804022951804317,7.2067353911581735
47,2004.03.04.17.02.46,False,0.16709279420780537,-0.0025112304687499995,0.08036706421535704,0.444,-0.422,0.08040628886512857,0.866,5.521956133863536,0.8346770645124542,0.047605900421807706,1.282027547601753,7.079299880261526
48,2004.03.04.17.12.46,True,-0.013313505023485273,-0.0018786621093749996,0.07985354681681757,0.664,-0.449,0.07987564278643944,1.113,8.31292214793579,1.2615726118514896,0.10288092746379476,1.2892174112509918,10.717163971492813
49,2004.03.04.17.22.46,False,0.033271337950362856,-0.00227978515625,0.08272823803698373,0.493,-0.542,0.08275964468907838,1.0350000000000001,5.9570096253090865,1.115290010283168,0.051923999500213536,1.2944012879211784,7.710760931158938
50,2004.03.04.17.32.46,False,0.12567883710644423,-0.0020699707031249996,0.08179070646869105,0.449,-0.398,0.0818168958306252,0.847,5.487864033970513,0.7643400980923993,0.07254027241238746,1.282050125297694,7.035716772368604
51,2004.03.04.17.42.46,False,0.17959509119264905,-0.002336865234375,0.07917871429370708,0.457,-0.369,0.07921319168123529,0.8260000000000001,5.769241085992728,0.7188144782622712,0.05751028414581346,1.2810087748875751,7.390448455598608
52,2004.03.04.17.52.46,False,0.11452188996833623,-0.0016356933593750004,0.08100163147835958,0.52,-0.444,0.0810181448499154,0.964,6.418315316442882,0.8199101385533023,0.05767770110441878,1.2863821600083942,8.256406320380755
53,2004.03.04.18.02.46,False,0.19260369482974532,-0.0017589355468749998,0.07907219643627945,0.383,-0.4,0.07909175749416386,0.783,4.842476790685318,0.5954581588985026,0.045204152197301464,1.2760342819018387,6.179166394228459
54,2004.03.04.18.12.46,False,0.11311294848577302,-0.002579638671875,0.08110426115324147,0.486,-0.508,0.08114527535778424,0.994,5.989258128179833,0.8952603874137948,0.003222648403565995,1.2825005531959355,7.68122686262389
55,2004.03.04.18.22.46,True,-0.015843686479004027,-0.001324951171875,0.08043122925305675,0.366,-0.679,0.08044214153517809,1.045,4.549854007056051,1.1668852343904845,-0.05408633905314258,1.2832016022273776,5.838379951754978
56,2004.03.04.18.32.46,True,-0.0794222746187847,-0.0021831054687500005,0.08336517855690596,0.779,-0.557,0.08339375843138681,1.336,9.34122666555353,1.3785907619704068,0.04521976181829166,1.2899402973938434,12.04962470298742
57,2004.03.04.18.42.46,False,0.14192494166948644,-0.0022379882812499996,0.07968900673977394,0.493,-0.481,0.07972042640828478,0.974,6.184111428043817,0.7254112908013308,0.001416128715815986,1.2766239212148502,7.894784580498865
58,2004.03.04.18.52.46,False,0.14915297862900506,-0.00147724609375,0.07830176982700326,0.493,-0.393,0.07831570349593049,0.886,6.295033792623949,0.7714745349082905,0.030884217409757796,1.2802526233925309,8.059233527351445
59,2004.03.04.19.02.46,False,0.16348879169683256,-0.0029755859374999997,0.07849753672021213,0.457,-0.388,0.0785539138605614,0.845,5.817660477251413,0.7924923118628397,0.026219416058651013,1.2781132516292748,7.435628949454921
60,2004.03.04.19.12.46,False,0.02215482673092073,-0.0020582519531250005,0.07996114275603233,0.615,-0.469,0.07998762874315705,1.084,7.688688984327633,1.1179598958979469,0.11862908718305396,1.2867110953265906,9.8931214246497
61,2004.03.04.19.22.46,False,0.09974291387863865,-0.0021415039062500003,0.08225114334836486,0.486,-0.459,0.08227901689430757,0.9450000000000001,5.90673076009521,0.942035572167077,0.05929918508349749,1.2868093467843544,7.60083635102917
62,2004.03.04.19.32.46,False,0.14350008254791435,-0.0016962402343750002,0.08016439569675968,0.498,-0.41,0.08018233950415375,0.9079999999999999,6.2108439723712685,0.874107384180538,0.04357932338237049,1.2869824869059605,7.99324742134727
63,2004.03.04.19.42.46,False,0.18541611468057045,-0.0023320800781250002,0.07817369373864579,0.449,-0.366,0.07820847134572044,0.815,5.741066054279416,0.7486249300419403,0.014876351999176184,1.2794484218954405,7.345397903145282
64,2004.03.04.19.52.46,False,0.12345656309191166,-0.0015435058593750001,0.08031563565020482,0.491,-0.43,0.08033046582856578,0.921,6.112251372323037,0.948967703833798,0.04015899293231901,1.285714350600025,7.858609303870425
65,2004.03.04.20.02.46,False,0.0107749356800253,-0.0024716796875,0.07924018804296781,0.667,-0.43,0.07927872729529971,1.097,8.413354032734897,1.1039549302724394,0.051015489835067464,1.2817983508129425,10.78422332396501
66,2004.03.04.20.12.46,False,0.13428944971614543,-0.00215224609375,0.08185369274772787,0.435,-0.459,0.08188198324227071,0.894,5.312523986051132,0.7128095532733107,0.041702274328779716,1.279900090215571,6.799499929019229
67,2004.03.04.20.22.46,False,0.10903071118299401,-0.0013875488281249997,0.07905705299447637,0.464,-0.366,0.07906922865389464,0.8300000000000001,5.86827528103305,0.7699477808263544,0.11174213419189262,1.2820558356458795,7.523456569224885
68,2004.03.04.20.32.46,False,0.058780606186205064,-0.0018332519531250005,0.08159623570617083,0.452,-0.544,0.08161682727318323,0.996,5.538073643650606,1.1327778765806755,0.016451893765073982,1.2906705819322868,7.147828732434387
69,2004.03.04.20.42.46,False,0.1679104655159815,-0.0025919921875000003,0.07931994851706561,0.383,-0.415,0.07936228736780462,0.798,4.825969773590144,0.7179684662940797,0.008185157280619818,1.2836925699546329,6.19506154118331
70,2004.03.04.20.52.46,False,0.15876155068054942,-0.0019399414062500002,0.079454401147547,0.442,-0.356,0.07947808021319462,0.798,5.56128178756161,0.7393500396600117,0.06994469575452156,1.2868115425396949,7.156321595550066
71,2004.03.04.21.02.46,False,0.13118989532752567,-0.00211572265625,0.0803687751943227,0.43,-0.486,0.080396618763439,0.9159999999999999,5.348483637915702,0.8440322373768292,0.12440864491118138,1.2863840897426881,6.880204256063852
72,2004.03.04.21.12.46,False,0.17151396776332634,-0.002895703125,0.0804711951151194,0.417,-0.42,0.08052327824824167,0.837,5.17862671604662,0.7362883958894142,0.013958528498189515,1.2801316047661842,6.629323728497795
73,2004.03.04.21.22.46,False,0.1359705263680464,-0.0021511230468749996,0.08145895524950174,0.442,-0.415,0.08148735313349627,0.857,5.424154583544953,0.8648455838462161,0.027568188189759705,1.2844852142390417,6.967246362310419
74,2004.03.04.21.32.46,False,0.16723927576754039,-0.0021807617187500003,0.07995953652598942,0.447,-0.356,0.07998926929985671,0.8029999999999999,5.588249572881156,0.6657532005538065,-0.008160684669915408,1.277508831824925,7.139038183797542
75,2004.03.04.21.42.46,False,0.17891547526071266,-0.0021445312500000006,0.07953701912631014,0.413,-0.452,0.07956592502938208,0.865,5.190664217722442,0.718245107438221,0.013000616731411334,1.2819120112730027,6.653974807183382
76,2004.03.04.21.52.46,False,0.18005506771238183,-0.0015995117187500001,0.07825289194284024,0.369,-0.366,0.07826923747652234,0.735,4.714495910486995,0.514863405104736,0.025223585442348123,1.2756664482287208,6.014124253319773
77,2004.03.04.22.02.46,False,0.1730797866585469,-0.0015384277343750002,0.0794399167848128,0.403,-0.435,0.07945481192899442,0.8380000000000001,5.0720653691829884,0.6930990878342915,0.00430566776317297,1.2804270425500084,6.49440966028329
78,2004.03.04.22.12.46,False,0.10338180151204279,-0.0020537109374999998,0.08175872735034281,0.5,-0.457,0.08178451703447602,0.9570000000000001,6.1136266145488944,0.8472025053383665,0.025128397929958662,1.2871790663975433,7.869332198018219
79,2004.03.04.22.22.46,False,0.11643779202345927,-0.0013416015625000001,0.08053380021047839,0.459,-0.457,0.0805449742137506,0.916,5.6986795821909855,0.9018246091880737,0.08213436920339162,1.2806673911978532,7.298113113797002
80,2004.03.04.22.32.46,False,0.14223387081185912,-0.0018184570312499999,0.08075603844466057,0.391,-0.398,0.08077650977388166,0.789,4.8405161487483115,0.8348258918071254,0.01339176159048479,1.2874734187515635,6.232035874551141
81,2004.03.04.22.42.46,False,0.16950695297154256,-0.002527685546875,0.0803125578496554,0.435,-0.425,0.08035232506018805,0.86,5.413657908145937,0.8158342410261814,0.03771903525476833,1.2837887457611046,6.949993095878358
82,2004.03.04.22.52.46,False,0.13398433589698155,-0.002309228515625,0.08107307198306969,0.454,-0.542,0.08110595253808055,0.996,5.5976162759057635,0.7999134236168808,0.0295463563684072,1.2806101010039417,7.168363944468988
83,2004.03.04.23.02.46,False,0.16870849577324964,-0.0019306152343750004,0.07945627003492975,0.422,-0.466,0.0794797214580353,0.888,5.309530434411662,0.8380016751754678,0.023935631334038386,1.2860969096916937,6.828570683610834
84,2004.03.04.23.12.46,False,0.1703213143245283,-0.002739306640625,0.08048390547758914,0.454,-0.464,0.08053050876405088,0.918,5.637614948269982,0.7017295231048299,0.03307673641060953,1.2772631920626945,7.2007180644476785
85,2004.03.04.23.22.46,False,0.170746628159834,-0.00263154296875,0.07940273310517952,0.452,-0.33,0.07944632806473027,0.782,5.689375594951666,0.5078844930656841,0.05844173509555929,1.2707421565771344,7.229729413106196
86,2004.03.04.23.32.46,False,0.16331363115465025,-0.002059619140625,0.07883175078536692,0.469,-0.427,0.07885865179478169,0.8959999999999999,5.947349965105986,0.6861960687609661,-0.009490063049894958,1.2762265916882427,7.590166175544402
87,2004.03.04.23.42.46,False,0.1270149252833339,-0.0019841796875,0.08155397790554249,0.452,-0.41,0.08157811153275124,0.862,5.540701929812817,0.7939022323653968,0.023847319631305142,1.2864257576176303,7.12770167779292
88,2004.03.04.23.52.46,False,0.15014931670931358,-0.0028934082031249996,0.07943561056654291,0.422,-0.461,0.07948828867895807,0.883,5.3089581750136565,0.6476042009125567,-0.029672825764177825,1.2772539201340254,6.780887640863774
89,2004.03.05.00.02.46,False,0.15391495739205813,-0.0023107910156250004,0.08014988730082677,0.42,-0.503,0.08018319143968469,0.923,5.238005527828509,0.65887801648657,0.037223967747536175,1.2808247067788852,6.708966894287129
90,2004.03.05.00.12.46,False,0.17304979559847172,-0.00217685546875,0.08094437272627063,0.442,-0.398,0.080973638770783,0.8400000000000001,5.458566599077958,0.6391215376665289,0.04516848724794219,1.2810087474069416,6.992471561722224
91,2004.03.05.00.22.46,False,0.10018529769130624,-0.0018854980468749998,0.07880994261714924,0.405,-0.62,0.07883249430408203,1.025,5.137475397363251,0.7549103801539743,0.03765241112410898,1.280175493695501,6.576870103167989
92,2004.03.05.00.32.46,False,0.16951624702948298,-0.0018815429687499996,0.07992554415552482,0.437,-0.374,0.07994768797470006,0.8109999999999999,5.466074267692286,0.7864731385097454,0.046250170799729,1.2862029591041726,7.0304808977889905
93,2004.03.05.00.42.46,False,0.15887531255915854,-0.002202783203125,0.08027465816935571,0.41,-0.398,0.08030487530683847,0.808,5.105543074855953,0.8229188716725622,0.043205300897883755,1.2875829349970773,6.5738101370770305
94,2004.03.05.00.52.46,False,0.17436833072501046,-0.0026236328125,0.07914083722877478,0.391,-0.405,0.0791843138911126,0.796,4.937846661621256,0.6808498095908218,-0.020584577281836148,1.2798131440636793,6.319521060913842
95,2004.03.05.01.02.46,False,0.20695867969816706,-0.00220576171875,0.07801274463943438,0.403,-0.408,0.07804392167835686,0.8109999999999999,5.163758962048162,0.6073092833122824,0.006679951422891725,1.2728146289814777,6.572507947429111
96,2004.03.05.01.12.46,False,0.13157076752365504,-0.001743408203125,0.0809711539016544,0.476,-0.417,0.08098992058477478,0.893,5.87727456161357,0.8795120717553169,0.06127960501278219,1.2891482513612458,7.576678223874066
97,2004.03.05.01.22.46,False,0.03343738496853599,-0.002370361328125,0.08037482801829814,0.596,-0.508,0.08040977298685077,1.104,7.412034356787234,1.000288554940159,0.06457131638654977,1.2822298438088229,9.503931655608925
98,2004.03.05.01.32.46,False,0.1870839982258568,-0.0021411621093749998,0.0800012166961744,0.422,-0.417,0.08002986472590638,0.839,5.273031529483453,0.6173327196006286,0.03896263351896446,1.2795191958419925,6.746945062254139
99,2004.03.05.01.42.46,False,0.15020709227053036,-0.0018850585937500001,0.07953205654917946,0.422,-0.471,0.07955439312095687,0.893,5.304546781701654,0.7845946463039861,-0.013027004949474775,1.286096993704944,6.822161668913733
100,2004.03.05.01.52.46,False,0.1494364206598382,-0.0017111328124999998,0.08002047194779587,0.461,-0.43,0.08003876502201918,0.891,5.759709059393607,0.9092654745438074,0.039926955316070135,1.2878037707610834,7.41737504517386
101,2004.03.05.02.02.46,False,0.11918056501168539,-0.0017556152343750002,0.08030061556470601,0.366,-0.496,0.08031980481127848,0.862,4.556783981982566,0.7633286201340614,0.02449698619356705,1.2818671434799929,5.841191666439378
102,2004.03.05.02.12.46,False,0.154945157282731,-0.0029980957031249997,0.07750764230393206,0.459,-0.344,0.07756560573707509,0.8029999999999999,5.917571269357154,0.6726142824008154,0.042122761183644226,1.2775835919624203,7.560191957998932
103,2004.03.05.02.22.46,False,0.14206420372540063,-0.001891357421875,0.08089834636651787,0.464,-0.496,0.08092045277761596,0.96,5.734026245196081,0.8465212324248252,0.029034744340999365,1.2832551439634383,7.358218674769231
104,2004.03.05.02.32.46,False,0.20162189153357918,-0.001960302734375,0.0780222939663256,0.398,-0.408,0.07804691629128037,0.806,5.099496801572745,0.7667242176333837,0.03562760413033567,1.2799197052962592,6.526946443428204
105,2004.03.05.02.42.46,False,0.11996194314897035,-0.0024646972656250004,0.07923213104324814,0.498,-0.5,0.07927045680621266,0.998,6.282290024106059,0.9896824970870939,0.032934823739854756,1.286186205326962,8.0801947668684
106,2004.03.05.02.52.46,False,0.1852414107971473,-0.0026518066406249997,0.07921696374747558,0.4,-0.41,0.07926133624806059,0.81,5.04659672590099,0.6937874734671281,0.04717571785906349,1.2814332012857028,6.466876598069252
107,2004.03.05.03.02.46,False,0.20040519295449966,-0.00196904296875,0.07766881009255559,0.437,-0.405,0.07769376546033954,0.8420000000000001,5.62464693802331,0.7333562386006647,0.04747221144028703,1.2826189393418093,7.214278689819613
108,2004.03.05.03.12.46,False,0.16126307548677288,-0.0024001953124999998,0.07832214750008042,0.432,-0.466,0.07835891606296312,0.898,5.513093106761182,0.8278625348388577,0.07494505386101741,1.2832801569960168,7.074842987578147
109,2004.03.05.03.22.46,False,0.1379455825974909,-0.00176630859375,0.07899882488771048,0.503,-0.459,0.07901856857528805,0.962,6.365592405293282,0.8491341832094865,0.0184978181571595,1.2810974897538336,8.154944451217292
110,2004.03.05.03.32.46,False,0.16286165348673198,-0.002456884765625,0.07902179718368259,0.437,-0.488,0.07905998174102132,0.925,5.527448784790913,0.7619139636654255,0.053014151473047104,1.2845541768429494,7.100307423788652
111,2004.03.05.03.42.46,False,0.13516629844813677,-0.00166484375,0.07875160944768421,0.42,-0.547,0.07876920524743473,0.9670000000000001,5.332032977616948,0.7678776327761998,0.05134519196531888,1.2788425075527992,6.818830423449876
112,2004.03.05.03.52.46,False,0.16888464158541938,-0.0021666015625,0.07787858437385481,0.444,-0.488,0.07790871624154931,0.9319999999999999,5.698977231551551,0.8002114992055489,0.06654516795790298,1.2829243985492698,7.3113569371342555
113,2004.03.05.04.02.46,False,0.18152148468904744,-0.00254072265625,0.07777528980946659,0.361,-0.378,0.07781677824584168,0.739,4.6391023650390055,0.6097035749993305,0.014089555088028937,1.2811446855635067,5.943361340754817
114,2004.03.05.04.12.46,False,0.13980748676677524,-0.002701953125,0.08105009925925633,0.464,-0.393,0.08109512402496835,0.857,5.721675693561295,0.883753796082202,0.05182343408092178,1.2856876315286572,7.356287670829908
115,2004.03.05.04.22.46,False,0.18110914108090176,-0.0024286621093749993,0.07793614165796484,0.425,-0.398,0.0779739737102828,0.823,5.45053663135233,0.737375836226863,-1.5114330586503052e-05,1.2844999059586664,7.001213790396335
116,2004.03.05.04.32.46,False,0.0752878011739958,-0.0018324707031249997,0.08063917456763997,0.574,-0.391,0.08065999270907558,0.965,7.116291245776613,0.7622103502912929,0.06560343199752117,1.2800345988507527,9.109099010092791
117,2004.03.05.04.42.46,False,0.18229323844131018,-0.0018433105468750003,0.07700795989940523,0.483,-0.371,0.07703001805556471,0.854,6.270282835083766,0.5389037444121065,0.04210584027813525,1.271463560314458,7.972436137674238
118,2004.03.05.04.52.46,False,0.08373115850713952,-0.0020000488281250004,0.07891771234813666,0.391,-0.461,0.07894305237054193,0.8520000000000001,4.952937443623652,0.9579232816858294,-0.07432488453044013,1.2887089764630897,6.3828949434579485
119,2004.03.05.05.02.46,False,0.01656202372092619,-0.00185361328125,0.07868383354141004,0.649,-0.393,0.07870566398277032,1.042,8.24591226550194,0.9777796879184089,0.07354647336307976,1.2816371693060216,10.56826765430371
120,2004.03.05.05.12.46,False,0.10183857421753362,-0.002443115234375,0.07976661015835317,0.444,-0.513,0.07980401561452358,0.9570000000000001,5.5636298071095585,0.9099374784002068,-0.048874427210093954,1.2859371391319874,7.154478197343916
121,2004.03.05.05.22.46,False,0.17931999327447518,-0.00175693359375,0.07777924302334559,0.461,-0.461,0.07779908393379385,0.922,5.925519642266043,0.7741942920836622,0.02332031342231446,1.2803860777108012,7.586952853159329
122,2004.03.05.05.32.46,False,0.06035838340713173,-0.00250947265625,0.08009555638396106,0.42,-0.601,0.08013485886596887,1.021,5.241164780766373,0.9857375164645386,-0.02388666171144726,1.2872766780204425,6.746829187942677
123,2004.03.05.05.42.46,False,0.22765042979460176,-0.0019378906250000002,0.07635199089427391,0.381,-0.42,0.07637657974532343,0.8009999999999999,4.988440190310156,0.47417301023589253,0.03292706005024828,1.2730424521969685,6.350496132510353
124,2004.03.05.05.52.46,False,0.14154562243436464,-0.00148095703125,0.07874606220724051,0.447,-0.457,0.07875998696593976,0.904,5.675470720853571,0.7780213522083113,-0.008991075040316982,1.285977805235459,7.298529381281383
