reading,filename,is_anomaly,anomaly_score,mean,std,max,min,rms,peak_to_peak,crest_factor,kurtosis,skewness,shape_factor,impulse_factor
11,2004.03.04.11.02.46,False,0.1618790376641246,-0.0035199218749999996,0.05409891109111067,0.249,-0.256,0.0542133012391793,0.505,4.592968779035553,0.29564979498188526,0.014118571295809844,1.2654041852097768,5.8119619155294275
12,2004.03.04.11.12.46,False,0.005686857678573687,-0.00403388671875,0.05455460391865697,0.308,-0.286,0.05470353782691984,0.594,5.630348826331885,0.3749089720235146,-0.0013992927361138941,1.2681087794129906,7.139894777829091
13,2004.03.04.11.22.46,True,-0.016107993799202802,-0.00336591796875,0.05532259698217941,0.337,-0.261,0.05542489639706149,0.5980000000000001,6.080300043968455,0.3947071417881207,0.04135368811001429,1.2683297743713329,7.711825582876515
14,2004.03.04.11.32.46,False,0.1504004897641822,-0.003328857421875,0.053005279690439354,0.281,-0.249,0.0531097068980509,0.53,5.290934866942612,0.27409471899724025,0.0093210736288936,1.2650448153375982,6.6932697217146755
15,2004.03.04.11.42.46,False,0.09437489101012153,-0.0032603027343749993,0.05457210921170815,0.281,-0.293,0.05466941263388857,0.5740000000000001,5.1399857152628945,0.3758842826324691,0.02608793773026873,1.2677783447777287,6.516362582277162
16,2004.03.04.11.52.46,False,0.025879208192789882,-0.0031152832031250003,0.05534348479624726,0.295,-0.305,0.05543109505348171,0.6,5.321922644959016,0.49990778477671505,-0.0032710685146949124,1.271795499194287,6.768397266919031
17,2004.03.04.12.02.46,False,0.0445129843919464,-0.002874365234375,0.05562889195555257,0.3,-0.276,0.05570310220897149,0.5760000000000001,5.38569645321625,0.37927639094332166,0.05557231739117091,1.2660540595091554,6.818582857878493
18,2004.03.04.12.12.46,False,0.13527704858058598,-0.0029501953125,0.054745554542349396,0.256,-0.22,0.05482498877821363,0.476,4.669403600529862,0.3739134667265116,0.019950868854258088,1.2689764812931614,5.925363350738003
19,2004.03.04.12.22.46,False,0.07149207213427977,-0.0031819335937500006,0.05445401950279901,0.229,-0.31,0.054546905882976074,0.539,4.198221627662848,0.39966091988893204,-0.01719516983922057,1.268745919875876,5.326476560831898
20,2004.03.04.12.32.46,False,0.013736283259887294,-0.0028404296875,0.05645107227283525,0.261,-0.303,0.05652248757408418,0.5640000000000001,4.617631162427283,0.39220326159369057,-0.008061063061204805,1.2732474355525827,5.87938703588823
21,2004.03.04.12.42.46,False,0.03397536825072556,-0.0030210449218750005,0.05556620045750058,0.283,-0.315,0.05564826453451288,0.598,5.0855134902631915,0.48834496170158603,0.025114043380483543,1.2715218274800584,6.466341406813943
22,2004.03.04.12.52.46,False,0.06686830620018236,-0.0029947265625,0.05639121398905691,0.254,-0.261,0.05647067736749534,0.515,4.497909567243885,0.3483564537746413,0.0073794083746804425,1.2670325889606284,5.6989980038958
23,2004.03.04.13.02.46,False,0.03799703128872278,-0.0033690429687499995,0.05594141343383018,0.273,-0.266,0.0560427710547935,0.539,4.87127946855243,0.435077400694746,0.001842379979108318,1.2757748547799161,6.214655856584864
24,2004.03.04.13.12.46,False,0.11095692722350414,-0.002441015625,0.0551749502412531,0.237,-0.256,0.05522892078799159,0.493,4.2912299682584205,0.26057626229078856,-0.005179925754845818,1.2649787036468665,5.4283145222981215
25,2004.03.04.13.22.46,True,-0.05364500533683447,-0.0030568359375,0.05582341799136549,0.295,-0.413,0.05590705002222438,0.708,5.276615380041166,0.6429541143042927,-0.02091111635175127,1.273466619421551,6.719593550008786
26,2004.03.04.13.32.46,False,0.0679657650544131,-0.003471337890625,0.05505614462797033,0.283,-0.303,0.05516547152020796,0.586,5.130020503791629,0.3036695990508016,0.020141519613462958,1.265871285832095,6.493945651479721
27,2004.03.04.13.42.46,False,0.13229423532197748,-0.003027587890625,0.054362261175195485,0.251,-0.273,0.05444650336353681,0.524,4.610029744685062,0.3337895608884751,-0.0072368451907913215,1.2682845808080767,5.846829642250659
28,2004.03.04.13.52.46,True,-0.10096484933112504,-0.00309853515625,0.055827366771743166,0.398,-0.383,0.055913288230806546,0.781,7.118164797553687,0.5958896336937949,0.052755069720929894,1.2759986349359138,9.08276856492738
29,2004.03.04.14.02.46,False,0.004201279431948812,-0.00330234375,0.055708022614066426,0.31,-0.269,0.05580581741908724,0.579,5.554976422475461,0.47908918434448733,0.02934976718326172,1.2737617838443747,7.0757166771057864
30,2004.03.04.14.12.46,True,-0.001576600272820139,-0.0038628906250000004,0.056192362396007944,0.303,-0.254,0.0563249812749636,0.5569999999999999,5.379495796382683,0.3599551203289346,-0.005822517735530691,1.268697858525314,6.824954796816638
31,2004.03.04.14.22.46,False,0.04706160724926334,-0.0030265136718750003,0.05482275622184257,0.276,-0.315,0.05490623265864837,0.591,5.026751729915435,0.43113610277655257,-0.016087222119021756,1.27112271710832,6.389618317159054
32,2004.03.04.14.32.46,False,0.10716505090950834,-0.0032484375000000005,0.05511978165404725,0.273,-0.264,0.05521542063392482,0.537,4.944270945792026,0.33632904058387814,0.009195588257455077,1.2659182004432907,6.259042578201089
33,2004.03.04.14.42.46,False,0.08167464153393666,-0.00391962890625,0.05546719087121268,0.229,-0.259,0.055605510103821996,0.488,4.1182969020953175,0.3230974032412588,-0.007837568158470852,1.2683049263455675,5.22325624908118
34,2004.03.04.14.52.46,False,0.025500956899437766,-0.003378076171875,0.05596601820009965,0.276,-0.266,0.056067874864282795,0.542,4.922604979555266,0.558345087785876,0.011412734307062774,1.2761491556619262,6.281978188316646
35,2004.03.04.15.02.46,True,-0.010441333468494962,-0.0028361816406249998,0.05579239707834981,0.3,-0.291,0.055864438581685175,0.591,5.370142573997928,0.5703321096112592,0.016023999995774404,1.2794961458145728,6.871076725905098
36,2004.03.04.15.12.46,True,-0.03916645461251278,-0.0038358398437499997,0.056328639514620804,0.269,-0.349,0.05645909401394075,0.618,4.764511452018326,0.6599234488398427,-0.02082435871884765,1.2755148197236321,6.077204965792336
37,2004.03.04.15.22.46,False,0.11515518345840636,-0.00268359375,0.054848451404392096,0.237,-0.229,0.05491406283344003,0.46599999999999997,4.315834374135551,0.30193600081340843,-0.008491547718609115,1.2708830626094458,5.484920807116509
38,2004.03.04.15.32.46,False,0.015519536464679407,-0.003239013671875,0.05596720712037793,0.293,-0.317,0.056060855170268986,0.61,5.226463262290513,0.4746255416222671,0.009919959771795451,1.267679941488994,6.625482642534814
39,2004.03.04.15.42.46,False,0.07579722392944954,-0.002692822265625,0.05570425206822303,0.244,-0.247,0.055769301503913196,0.491,4.375166864567581,0.3755155645399646,0.01908445694772932,1.272152769897676,5.565880645524179
40,2004.03.04.15.52.46,False,0.076411808393689,-0.0032779785156249997,0.055603112999277976,0.259,-0.266,0.055699652766955154,0.525,4.64993922105124,0.4155752732623914,0.0009075534796334798,1.2741346041227006,5.924648468608741
41,2004.03.04.16.02.46,False,0.0034412071182101656,-0.0033065429687499995,0.056213446249281054,0.266,-0.315,0.056310609707452115,0.581,4.7237989675824394,0.4902443515212238,0.040748349759177196,1.274302580567713,6.019549214473402
42,2004.03.04.16.12.46,False,0.013394558799957768,-0.0033999023437499996,0.05637539616676067,0.266,-0.315,0.05647782422248798,0.581,4.709813164050428,0.46290556442584174,0.01787762170549254,1.2746780866993532,6.003495632663227
43,2004.03.04.16.22.46,True,-0.02317866521578482,-0.0027224121093750004,0.054914992417632216,0.271,-0.344,0.05498243283014925,0.615,4.928847016230955,0.7393244013358422,-0.03765024668235968,1.2822971023642578,6.320246246909671
44,2004.03.04.16.32.46,False,0.08887875254173605,-0.00297392578125,0.05572270828461783,0.251,-0.281,0.055802011192474056,0.532,4.498045762799532,0.304550602216465,0.016136429977573495,1.2663163607192054,5.695948940696746
45,2004.03.04.16.42.46,False,0.0919676103532232,-0.0027435546874999997,0.05398518729002611,0.237,-0.298,0.054054856757395076,0.5349999999999999,4.384434891090092,0.4024268786659406,0.017558273325552327,1.2717591706565454,5.575945280890356
46,2004.03.04.16.52.46,False,0.14933153008637312,-0.003342333984375,0.0541597801145141,0.22,-0.237,0.05426281395684917,0.45699999999999996,4.05434189562945,0.18251267059424192,0.0007509442513735825,1.2628824177972175,5.1201570957290725
47,2004.03.04.17.02.46,False,0.09105989151412897,-0.003192724609375,0.05523170490185475,0.242,-0.269,0.05532390728064021,0.511,4.374239129069691,0.4150241095871716,0.017262185907240102,1.272378109802536,5.565686114869985
48,2004.03.04.17.12.46,False,0.041995965232550114,-0.0027800781250000004,0.054088285700268746,0.286,-0.31,0.05415968504685935,0.596,5.280680634544878,0.4653339342330951,0.048552224357138546,1.2734413637372357,6.72463714871564
49,2004.03.04.17.22.46,False,0.045444445876362205,-0.00293525390625,0.05631228762562256,0.256,-0.293,0.05638873516159943,0.5489999999999999,4.539913854537658,0.3712818111244509,-0.00401292556665856,1.2698796979465328,5.76514443430356
50,2004.03.04.17.32.46,False,0.060980191132941175,-0.002747509765625,0.0553495141747845,0.3,-0.254,0.05541766441575172,0.554,5.413436368399695,0.30486009665620406,0.04714424418135288,1.2663742921511667,6.855436649137546
51,2004.03.04.17.42.46,False,0.10479803840829205,-0.00321943359375,0.054417158524372476,0.259,-0.269,0.054512309568860225,0.528,4.751220449994508,0.33336177105807785,0.06615739559960288,1.2678058701481256,6.023625176870857
52,2004.03.04.17.52.46,False,0.09804931018381058,-0.0030463378906249996,0.055540687957708244,0.261,-0.256,0.05562416914758705,0.517,4.692204917389262,0.34240792581163815,0.00037917748391146317,1.2675066220672981,5.947400804887629
53,2004.03.04.18.02.46,False,0.08009574827567789,-0.00346357421875,0.054897546099017126,0.264,-0.264,0.055006698810803945,0.528,4.799415447708114,0.3467793702282971,-0.03862564876968253,1.2683430139803205,6.087305054289819
54,2004.03.04.18.12.46,False,0.1280056697755959,-0.0027841796875,0.05484603007823549,0.251,-0.251,0.05491665204539512,0.502,4.570562673640752,0.3299534391110206,0.05334220808797332,1.268557616005662,5.798022089078177
55,2004.03.04.18.22.46,True,-0.012723831710625078,-0.002795703125,0.05540058894068154,0.295,-0.347,0.055471084457918256,0.6419999999999999,5.318086042175619,0.5601287023108257,-0.005583961879869539,1.2736818728817698,6.773549790344641
56,2004.03.04.18.32.46,True,-0.033252205570407645,-0.003385986328125,0.05677686407200891,0.332,-0.286,0.05687773903088646,0.618,5.837081530609247,0.4856791547618817,0.02387412106017529,1.272214456711028,7.426019508242019
57,2004.03.04.18.42.46,False,0.0171720355406636,-0.00350517578125,0.05472154451538067,0.217,-0.344,0.05483369120719715,0.5609999999999999,3.95742098010571,0.3037035155052479,-0.028687834850492307,1.2656248545294484,5.008610352258076
58,2004.03.04.18.52.46,False,0.0965889819877439,-0.003369970703125,0.055651742927058934,0.276,-0.261,0.05575368322684498,0.537,4.950345592004012,0.2881278922524597,0.026073600056053206,1.2656670289291878,6.265489197604419
59,2004.03.04.19.02.46,False,0.1680377655149975,-0.003630126953125,0.053683245798629486,0.237,-0.244,0.053805842630441865,0.481,4.404726111768239,0.2298352043457177,-0.02270364754776039,1.2634606800236299,5.56519824849254
60,2004.03.04.19.12.46,False,0.05964246548170238,-0.002971240234375,0.0540338960007189,0.251,-0.288,0.054115526289105556,0.5389999999999999,4.6382252416628695,0.5275058619099977,-0.034407668330797114,1.2766315511573478,5.921304684881234
61,2004.03.04.19.22.46,False,0.04081018272703596,-0.002612744140625,0.05522032117608521,0.264,-0.308,0.055282097488557495,0.5720000000000001,4.775506212560834,0.47307874545408657,0.0268816001439071,1.2692158624502758,6.06114823621205
62,2004.03.04.19.32.46,False,0.08369459644547306,-0.0032232421875,0.05553361670916743,0.244,-0.273,0.05562707861284826,0.517,4.386352943288361,0.3398549904222352,0.007429829823893812,1.2707045833680581,5.573758789306492
63,2004.03.04.19.42.46,False,0.05257067218230882,-0.00369228515625,0.054148011662882745,0.286,-0.281,0.05427375182091938,0.567,5.269582264069011,0.5216772246461221,0.012131963337762921,1.2756020231180056,6.721889797033191
64,2004.03.04.19.52.46,False,0.015521196292298867,-0.0034036132812499996,0.05602132935242567,0.244,-0.259,0.05612462851352559,0.503,4.347467528291932,0.5598952130755963,0.014150602625864764,1.2829918427916107,5.577765375599955
65,2004.03.04.20.02.46,False,0.06190510117643366,-0.00314248046875,0.05411134816373803,0.269,-0.295,0.0542025200852668,0.5640000000000001,4.962868877255746,0.45113194284158276,-0.02387466248189658,1.2722517155398534,6.314018443087968
66,2004.03.04.20.12.46,False,0.0371631830245559,-0.00277607421875,0.05505075741895602,0.264,-0.33,0.05512070827256078,0.5940000000000001,4.789488529330452,0.4443165486836045,0.03554514115995226,1.2735413033132121,6.099611463847184
67,2004.03.04.20.22.46,True,-0.04950809256310762,-0.0032997070312500002,0.055450768387443644,0.254,-0.461,0.055548859405481946,0.7150000000000001,4.57255113279488,0.6352085226204669,-0.04928886904375148,1.2713312971723165,5.81322736304286
68,2004.03.04.20.32.46,False,0.028442979260963175,-0.00283330078125,0.05493993919182763,0.295,-0.254,0.055012948582299694,0.5489999999999999,5.36237390654817,0.4481857567073577,0.07313722023080188,1.2755557018156287,6.840006611764864
69,2004.03.04.20.42.46,False,0.02614939777474934,-0.002776953125,0.05428958949407615,0.317,-0.249,0.05436056471463251,0.5660000000000001,5.831433166011086,0.39721867225034035,0.06475197435443196,1.267246995926879,7.3898661615759185
70,2004.03.04.20.52.46,False,0.03670140186279136,-0.0033480957031249993,0.054499095742987703,0.31,-0.293,0.05460184229163541,0.603,5.677464110903996,0.40925396496528554,0.033199850201985896,1.2669975811472907,7.193333295565915
71,2004.03.04.21.02.46,False,0.060669144969900723,-0.0028730468749999997,0.05513598774505453,0.266,-0.291,0.0552107919067346,0.5569999999999999,4.817898653751304,0.4625059995659133,0.01554566783434516,1.2746476856140971,6.141123368527374
72,2004.03.04.21.12.46,False,0.10318315157284375,-0.0036211914062500004,0.05505137302572981,0.261,-0.256,0.05517034256934381,0.517,4.730802598732247,0.3350354010698773,0.040547665336804824,1.268716668560753,6.002048112682129
73,2004.03.04.21.22.46,False,0.026383621897345333,-0.002649951171875,0.05444113233251172,0.303,-0.293,0.05450558807002613,0.596,5.559063037916778,0.44675801524864456,0.03405059525813039,1.2685989220402771,7.052221377455174
74,2004.03.04.21.32.46,False,0.04899733685293006,-0.0033043457031250003,0.054465392723750415,0.225,-0.327,0.054565535872729456,0.552,4.1234819085218515,0.3099294232177421,-0.03095211105691232,1.2670882817789082,5.2248156064153655
75,2004.03.04.21.42.46,False,0.14374406359946734,-0.002927880859375,0.05373299716539578,0.264,-0.225,0.053812707334821255,0.489,4.90590444293016,0.3362807705789992,0.016677018253030428,1.268684026528825,6.224042602422288
76,2004.03.04.21.52.46,False,0.11429970107645915,-0.0027036132812500004,0.05355351028183586,0.261,-0.276,0.0536217119111396,0.537,4.867431320218234,0.37367010288572056,0.05323060802832529,1.2669303112606844,6.166696277564092
77,2004.03.04.22.02.46,False,0.16978146187886,-0.003237451171875,0.05358886378734951,0.227,-0.256,0.053686566402680054,0.483,4.228245820329983,0.2616390768974064,-0.01269533706710621,1.265573190734662,5.3511545540455145
78,2004.03.04.22.12.46,False,0.09771270377776853,-0.0035927246093749995,0.0557512970683469,0.247,-0.232,0.05586693829915754,0.479,4.421219553456802,0.32273078403048716,0.018296593159186202,1.2689919826610248,5.610492166920838
79,2004.03.04.22.22.46,False,0.09401183945360392,-0.0026822265625,0.05489826881131972,0.247,-0.288,0.05496375403675135,0.5349999999999999,4.493870630358403,0.3741300918647066,0.02080301216379022,1.2693163708981818,5.7041435598124535
80,2004.03.04.22.32.46,False,0.147673404856006,-0.003052392578125,0.05395679730785439,0.271,-0.251,0.05404306686497238,0.522,5.014519266219636,0.23633628741232382,0.026890855467288782,1.2643544862851077,6.340129930807903
81,2004.03.04.22.42.46,False,0.1319825675496577,-0.003177734375,0.05411706560224966,0.256,-0.269,0.05421028302044041,0.525,4.722351290869911,0.33084640427153467,0.041027463196332895,1.2693265210615114,5.994205735270242
82,2004.03.04.22.52.46,False,0.13948814452742603,-0.0033808593750000006,0.055024212220725836,0.266,-0.237,0.055127979653031,0.503,4.825136013947412,0.21836973842443985,0.012663990455106265,1.2628927011911404,6.093629054268699
83,2004.03.04.23.02.46,False,0.1157263296620763,-0.0026439453125000002,0.05406134827585471,0.249,-0.269,0.0541259625708287,0.518,4.600380079599712,0.28611372224941567,0.061753426802091574,1.262352740792933,5.807302402171907
84,2004.03.04.23.12.46,False,0.12228482462770207,-0.0031156738281250002,0.05440922906507784,0.254,-0.266,0.05449836356129765,0.52,4.6606904024615465,0.3755987767086144,0.04959480539052634,1.2722304319683206,5.929472163994259
85,2004.03.04.23.22.46,False,0.008101638329712113,-0.003112890625,0.05510118222915491,0.322,-0.325,0.05518904212879356,0.647,5.834491550850893,0.3541563528556182,0.03367354049503566,1.2673621461463416,7.394413733559085
86,2004.03.04.23.32.46,False,0.10443362841458981,-0.00342958984375,0.053393307964375525,0.225,-0.276,0.053503340287079273,0.501,4.205344914779762,0.3081003844958552,-0.051918013388535335,1.2657368708321397,5.322860113203187
87,2004.03.04.23.42.46,False,0.09823094197162807,-0.0038372070312500004,0.05488288100451338,0.227,-0.254,0.05501685909933654,0.481,4.126007985845514,0.35230741696029044,0.026053501799248268,1.2676952369724286,5.230520671366562
88,2004.03.04.23.52.46,False,0.15627762089903696,-0.0031524902343750003,0.054039336969357754,0.251,-0.249,0.054131212204841905,0.5,4.6368811961973515,0.2930214304252172,-0.015944106777074054,1.266827667485801,5.874129390187462
89,2004.03.05.00.02.46,False,0.09770782880038265,-0.0036322753906250006,0.055009764609928895,0.251,-0.259,0.05512955311766208,0.51,4.552911928458679,0.4121435243649052,0.032528054983253646,1.271297448010124,5.78810531566437
90,2004.03.05.00.12.46,False,0.017842908197889917,-0.002810693359375,0.05529829666606097,0.288,-0.295,0.055369681336703794,0.583,5.201402519343899,0.4189279119808056,-0.034058034745561204,1.2711924894324593,6.6119838171050365
91,2004.03.05.00.22.46,False,0.07508134742622918,-0.0030576171875000002,0.05412823677339956,0.212,-0.269,0.05421452793359451,0.481,3.910390961250671,0.35167858306489475,0.01394994421656379,1.2697569068764971,4.965245931635464
92,2004.03.05.00.32.46,False,0.1374149253785648,-0.00324033203125,0.05380547241320817,0.212,-0.227,0.05390295551527068,0.439,3.9329939884268588,0.196458955675618,0.0317491025278433,1.2626559589254225,4.966018295905037
93,2004.03.05.00.42.46,False,0.09536611376277326,-0.00342197265625,0.054906974468890354,0.273,-0.256,0.05501350508909154,0.529,4.962417856449804,0.3831417007704827,0.03900008740611756,1.272511491157171,6.3147337462559125
94,2004.03.05.00.52.46,False,0.1412495093271921,-0.0034529296874999996,0.05438698710552857,0.271,-0.234,0.05449648694956171,0.505,4.972797608969169,0.20992767142099655,0.02391622907628302,1.2638326128323512,6.284783795229974
95,2004.03.05.01.02.46,False,0.17045137448434017,-0.0037326660156250004,0.053031477122025585,0.247,-0.242,0.053162678274595275,0.489,4.646116561776635,0.3507003997253668,0.0294756267935133,1.267627561911633,5.889545409562174
96,2004.03.05.01.12.46,False,0.07458856586164564,-0.002857861328125,0.055487744650180026,0.261,-0.249,0.055561292081217614,0.51,4.697514946529304,0.48418965795036506,0.037301785333950496,1.270487107861038,5.9681321785500145
97,2004.03.05.01.22.46,False,0.1020410730635185,-0.0038439941406250002,0.05337648497700056,0.276,-0.254,0.05351472170770511,0.53,5.157459315728091,0.382344662517609,0.048856654719621785,1.2666718681689006,6.532808626458401
98,2004.03.05.01.32.46,False,0.11220642203183817,-0.00311943359375,0.05453285539606315,0.269,-0.259,0.054622002742427435,0.528,4.924755345725456,0.4094798407752642,0.03960456078624398,1.2699993598849655,6.254436136661391
99,2004.03.05.01.42.46,False,0.06783533101935746,-0.003229638671875,0.054753395571665274,0.293,-0.271,0.0548485632681306,0.5640000000000001,5.341981312576071,0.4086546563892024,0.04979804588148648,1.2696986377610802,6.782706395522985
100,2004.03.05.01.52.46,False,0.14209769432768338,-0.0028157226562499998,0.052980767689658675,0.259,-0.259,0.05305553730820658,0.518,4.8816770716209135,0.33863643727576553,0.039244391704829955,1.2697339931102356,6.198431321223905
101,2004.03.05.02.02.46,False,0.09090289509487326,-0.00249677734375,0.055651724526194934,0.237,-0.251,0.055707704492679914,0.488,4.2543486966177575,0.29696807558889615,0.02213271332530626,1.2677245592664566,5.393342326385571
102,2004.03.05.02.12.46,False,0.17384370651109138,-0.0030840332031250002,0.054227239239427884,0.234,-0.234,0.054314866623495675,0.468,4.30821273339509,0.22217904140542855,0.013899133567668667,1.2645105889839763,5.447780620973691
103,2004.03.05.02.22.46,False,0.011011179142545902,-0.0030896484374999997,0.055262009708875987,0.327,-0.239,0.05534831202964775,0.5660000000000001,5.908039251943943,0.3201957777606639,0.059717846431707106,1.2661443220850899,7.480430353504664
104,2004.03.05.02.32.46,False,0.19543533722469203,-0.0034499023437499997,0.052974879162260374,0.244,-0.247,0.0530870949331144,0.491,4.59622061270109,0.20112146585404433,-0.008301413732228579,1.2633204713762627,5.806499590986836
105,2004.03.05.02.42.46,False,0.09793709767539494,-0.003229638671875,0.05380645427771426,0.217,-0.266,0.05390329385010368,0.483,4.025728012158994,0.31190524449017376,-0.01481405614130356,1.2710391637970269,5.116857966248834
106,2004.03.05.02.52.46,False,0.10851684932567851,-0.0026095703124999997,0.05387160849072421,0.256,-0.271,0.0539347759668449,0.527,4.746473780800903,0.35996904922585404,0.04031039093925198,1.2707704939129423,6.0316788307731946
107,2004.03.05.03.02.46,True,-0.03932226835017183,-0.003099658203125,0.05396007982506072,0.376,-0.229,0.054049034179188854,0.605,6.95664604761385,0.4341088419754162,0.028275294025339234,1.2704152258151673,8.83782905949554
108,2004.03.05.03.12.46,False,0.17676531139557844,-0.0036328613281250005,0.0527487024445743,0.244,-0.222,0.05287365403502604,0.46599999999999997,4.614774682271112,0.3477733433371082,0.04798698814416599,1.2678241788605509,5.850722922176833
109,2004.03.05.03.22.46,False,0.08048838701053729,-0.00340693359375,0.053392120084161554,0.237,-0.334,0.053500707318630374,0.571,4.429847975439201,0.34154959295663545,-0.007090417694839845,1.2690520756241053,5.621707767930358
110,2004.03.05.03.32.46,False,0.15031323487686354,-0.003476123046875,0.05315549599157043,0.225,-0.227,0.05326903589841733,0.452,4.223842166565003,0.3185061755035741,0.034464459740749305,1.2713655223846214,5.370047302565106
111,2004.03.05.03.42.46,False,0.1601735589017586,-0.002956884765625,0.053519427752321304,0.242,-0.273,0.0536010476992113,0.515,4.514837123296768,0.26358803744886394,0.02103157201751352,1.263696865569579,5.705385521267301
112,2004.03.05.03.52.46,False,0.16674174976968642,-0.003369287109375,0.053718350093766604,0.225,-0.234,0.05382390948660154,0.459,4.180298349676914,0.29777815923447815,0.023254845605033422,1.2653589650031505,5.289577993151558
113,2004.03.05.04.02.46,False,0.20903920283768812,-0.0032905761718750003,0.05223439499569669,0.237,-0.232,0.05233793950958879,0.469,4.5282638602266605,0.3067920914168272,0.0162777580432133,1.2686438575272878,5.744754131539358
114,2004.03.05.04.12.46,False,0.03580134358422438,-0.003724462890625,0.05422475027320995,0.254,-0.32,0.05435250836912336,0.5740000000000001,4.673197385390453,0.5056930185741968,0.06177064107479738,1.2745583646013081,5.956262816982366
115,2004.03.05.04.22.46,False,0.16878345635944525,-0.002999462890625,0.05317899783051941,0.234,-0.288,0.05326352023562304,0.522,4.393250745817192,0.25131711871152707,-0.004582379067905882,1.2630236449128889,5.548779569998298
116,2004.03.05.04.32.46,False,0.17410544940640066,-0.0033699218749999997,0.05385538065034817,0.232,-0.225,0.05396071161907985,0.457,4.2994243967302985,0.19066277038570778,0.03321866739795645,1.2626195923921175,5.428537479320336
117,2004.03.05.04.42.46,False,0.1456563029777288,-0.0032583496093750003,0.05209892655379246,0.264,-0.229,0.05220071829232213,0.493,5.05740167255189,0.33744735908840795,0.06870707657374789,1.26911194230939,6.4184088596910875
118,2004.03.05.04.52.46,False,0.1942630075125346,-0.0033033691406249995,0.05306348192164637,0.251,-0.247,0.05316620506795765,0.498,4.721044123408262,0.29464956106526596,0.0035955659366343844,1.2648664959705178,5.971490537697614
119,2004.03.05.05.02.46,False,0.16880720688045048,-0.0029745605468750004,0.053493975888410546,0.234,-0.244,0.05357661305828201,0.478,4.367577318585794,0.28877285853484524,-0.02261514621386876,1.2658282434056496,5.528602725123814
120,2004.03.05.05.12.46,False,0.13214633632199613,-0.00286162109375,0.05354768967965196,0.256,-0.291,0.05362409855011551,0.5469999999999999,4.773973025593146,0.3389543388293861,0.02822058040637428,1.2691976986926499,6.059115577703609
121,2004.03.05.05.22.46,False,0.16737595145777934,-0.002824365234375,0.05271843566599571,0.217,-0.227,0.05279403847071064,0.444,4.110312570999629,0.2842287754012158,0.03968848910687187,1.2654232421192413,5.201285059717825
122,2004.03.05.05.32.46,False,0.14807074529991154,-0.00361923828125,0.05359717865313467,0.225,-0.256,0.05371923719965223,0.481,4.188443688501531,0.26633999241184947,0.052278450482677506,1.2678362506526937,5.310260742099719
123,2004.03.05.05.42.46,False,0.17413742443468627,-0.0028735351562500003,0.052501772875597215,0.254,-0.215,0.05258035145731721,0.469,4.830701829868669,0.24795179295996705,0.06694680103848452,1.2634554393229824,6.103376502695054
124,2004.03.05.05.52.46,False,0.11012864312395942,-0.0032875488281250004,0.05328384873838008,0.276,-0.256,0.05338517129008649,0.532,5.1699749823834065,0.4082735569426861,0.040384891218887456,1.2705334150130925,6.568625969899841
