reading,bearing1_score,bearing1_anomaly,bearing1_kurtosis,bearing1_rms,bearing2_score,bearing2_anomaly,bearing2_kurtosis,bearing2_rms,bearing3_score,bearing3_anomaly,bearing3_kurtosis,bearing3_rms,bearing4_score,bearing4_anomaly,bearing4_kurtosis,bearing4_rms,machine_score,machine_anomaly,anomalous_bearing_count
80,0.1570350670340258,False,1.3850723862443481,0.12607690121517207,0.11831761362945975,False,0.28753930250143167,0.12764593006932676,0.15909703811426396,False,0.42588635201002134,0.13337600402774108,0.2167892328032519,False,1.087731917421438,0.11586187716645042,0.11831761362945975,False,0
81,0.1486204577267496,False,1.1747017406018543,0.12668310088532114,0.09187606646461371,False,0.14776736872465435,0.1268623466817594,0.15946990449670284,False,0.5275306533131678,0.13386968419339676,0.20095754855079656,False,1.055873365288705,0.11574837153833623,0.09187606646461371,False,0
82,0.16257991478650574,False,1.0635611726536842,0.12523892906279857,0.08440988981132835,False,0.20984402830290572,0.12596231248340453,0.06974635202680857,False,0.37067407447105905,0.13206655996120312,0.21224123541995038,False,0.9483743068376034,0.11419574350169728,0.06974635202680857,False,0
83,0.008497574479893633,False,1.6211747411603463,0.1264695909394828,0.13731910249023765,False,0.1822778948982997,0.12692538980923165,0.15696636983395318,False,0.5454786363027209,0.13310687320914993,0.13879000443111833,False,1.1566267118946365,0.11556551194823865,0.008497574479893633,False,0
84,0.1573033725913054,False,1.2225509015688991,0.12616444143448602,0.12146991715388494,False,0.24216840927567485,0.12741662219960526,0.18236304204242093,False,0.42620801755022764,0.1324628980271867,0.22963595634051853,False,1.044204254675034,0.11577340388936835,0.12146991715388494,False,0
85,0.1288137983689699,False,1.12754925979402,0.12518670167802914,0.11623561890209427,False,0.13723888291803288,0.12741059900640964,0.1698675970023079,False,0.43490679248085207,0.13263474401977066,0.2201593089463647,False,0.9639456661657844,0.11501127381241019,0.11623561890209427,False,0
86,0.08138613448581267,False,1.6004072735000254,0.12574160322566014,0.0032833537388986533,False,0.2754670044954117,0.12660018928145414,0.1350840730245917,False,0.699178424901739,0.13262672279108884,0.22288378573511697,False,1.1060244727194597,0.11520156245584873,0.0032833537388986533,False,0
87,0.17050333635881276,False,1.2005756663290088,0.12612199618675018,0.11762069194278219,False,0.13616667622813616,0.12694231504738906,0.16710254216913561,False,0.6157003399516003,0.13381074113349672,0.18246826963928148,False,0.7882775274874609,0.11478633225675647,0.11762069194278219,False,0
88,0.01774154527306604,False,1.8294527606091702,0.12629824976711013,0.06594651907011162,False,0.42870995540635337,0.1275163606764558,0.11790515428096449,False,0.7039422655326648,0.13297259044274531,0.23022194985543676,False,1.0862860936939573,0.11510158722438704,0.01774154527306604,False,0
89,0.1407562278280755,False,1.4406387413774966,0.1256986603607667,0.14479249290198892,False,0.2496412214480117,0.12692061629439838,0.144754149283094,False,0.48140583011212756,0.13086227163459407,0.20745224870018175,False,1.2754692889023294,0.11411765678748634,0.1407562278280755,False,0
90,0.11116636057091761,False,1.5224941054390846,0.12593494782450626,0.1188731699603322,False,0.264176044011029,0.1269239994196712,0.18998661693275964,False,0.5067218827312188,0.1326421067120972,0.21706641228483342,False,0.8142004889759937,0.1156929536446201,0.11116636057091761,False,0
91,0.095969196220282,False,1.1838685330889533,0.12795212327531946,0.12100102990083417,False,0.1944459439516517,0.1263892414758897,0.044557392423590914,False,0.5810420719642346,0.13178358888531727,0.1775694992481161,False,1.044671097247632,0.11770849531722,0.044557392423590914,False,0
92,0.1391722673801299,False,1.6414043280810087,0.12592796709567283,0.1173194286537006,False,0.28149756193164865,0.1274034928593027,0.1956703687804891,False,0.5147123478175668,0.13278084159250841,0.22455246983500787,False,1.068704790371159,0.11446554195713382,0.1173194286537006,False,0
93,0.09956072888857226,False,1.314430726708947,0.12589828692914326,0.12250991482921803,False,0.12083408925082706,0.12704823338343552,0.18042464634687755,False,0.5303011265171962,0.13330555917878972,0.23768234840281915,False,0.9439154874733469,0.11481104808396198,0.09956072888857226,False,0
94,0.12726236362051496,False,1.3704585550695172,0.12671533551353298,0.12744109307428575,False,0.21584816399906925,0.1272048065866524,0.18820159466710734,False,0.5658840742805331,0.13375764896835618,0.1963175662212177,False,0.9355927688573182,0.11512362014504218,0.12726236362051496,False,0
95,0.10196120953970972,False,1.5274553374071398,0.1264144365928645,0.09096339923431557,False,0.1876598536327163,0.12827241537348286,0.16913804286464157,False,0.46365809835224314,0.13393711228837235,0.22252282472156248,False,0.9655998093830203,0.11578001497559545,0.09096339923431557,False,0
96,0.10211610652391984,False,1.7201170146980909,0.12737458239946967,0.051277229907163324,False,0.412426259545015,0.12691101081993805,0.1791328696931032,False,0.5053674092654259,0.13329053882546837,0.17249384874059326,False,0.9572802693136977,0.12434035205333824,0.051277229907163324,False,0
97,0.14651535093524637,False,1.1965949691368576,0.12499303280552396,0.09851319425182947,False,0.21174632587920517,0.1268745375963175,0.17390294343756896,False,0.47543878913588644,0.13313933341862588,0.20692352032942213,False,0.9631102287458315,0.11522660132859067,0.09851319425182947,False,0
98,0.09634042706672097,False,1.3135322151173812,0.12570712018056007,0.1377665795254947,False,0.22451263583173442,0.1264934535586922,0.11302615828986462,False,0.611806008467658,0.1335557854687979,0.212572068001599,False,1.2404047169366237,0.11557715406615533,0.09634042706672097,False,0
99,0.15572159668066615,False,1.2366267320589746,0.12648156313373798,0.10139808544674916,False,0.22987683892283517,0.12754062701628635,0.16954100903369163,False,0.5060092958846081,0.13395049243858648,0.15910426845306136,False,1.3042222289790018,0.11581176845283712,0.10139808544674916,False,0
100,0.10698597507551372,False,1.1107318044198435,0.12902851694190628,0.11656494810175116,False,0.2881252588826999,0.1272559640585398,0.18021960853964886,False,0.5057264239396551,0.13295677865032696,0.24113100913606944,False,1.0490156174401968,0.11573784649250579,0.10698597507551372,False,0
101,0.031831024682598574,False,1.3470177315521394,0.1268703565305661,0.14573836083475183,False,0.2413468873140887,0.1269170928236629,0.07229704329688269,False,0.585595220275664,0.13326277705381198,0.20645573471651085,False,0.8914908928939296,0.1153693459208565,0.031831024682598574,False,0
102,0.13648324708994974,False,1.0485764739852748,0.12494375808664636,0.11126269691511848,False,0.11154959270662967,0.12647605835594994,0.15105454093287263,False,0.4243618396932294,0.13226960901575224,0.10964486415671826,False,0.8054667772430324,0.11559529569915378,0.10964486415671826,False,0
103,0.15366600496746807,False,1.2356902457789682,0.12581946152321302,0.1315457583555229,False,0.2558041368377404,0.12703040839065624,0.12411698898195733,False,0.6110229850820936,0.13409601159045845,0.19025442662492087,False,0.8917808899911874,0.11519910732705757,0.12411698898195733,False,0
104,0.138264707660265,False,1.0044536929017036,0.12542637356246075,0.10285221036593101,False,0.21123211472895265,0.1268069795386943,0.1863058512710863,False,0.6016472789776324,0.132274503081221,0.23007165737317037,False,1.133497414600522,0.11451488389410983,0.10285221036593101,False,0
