reading,bearing1_score,bearing1_anomaly,bearing1_kurtosis,bearing1_rms,bearing2_score,bearing2_anomaly,bearing2_kurtosis,bearing2_rms,bearing3_score,bearing3_anomaly,bearing3_kurtosis,bearing3_rms,bearing4_score,bearing4_anomaly,bearing4_kurtosis,bearing4_rms,machine_score,machine_anomaly,anomalous_bearing_count
49,0.033271337950362856,False,1.115290010283168,0.08275964468907838,0.06302696607048885,False,0.5762109686529473,0.09411201354635869,0.16679010333029903,False,0.3425730099647186,0.07023318721186943,0.045444445876362205,False,0.3712818111244509,0.05638873516159943,0.033271337950362856,False,0
50,0.12567883710644423,False,0.7643400980923993,0.0818168958306252,0.014710320500649798,False,0.6249536634366968,0.09295943230618128,0.010748366981153112,False,0.4817309910524137,0.06788270235705761,0.060980191132941175,False,0.30486009665620406,0.05541766441575172,0.010748366981153112,False,0
51,0.17959509119264905,False,0.7188144782622712,0.07921319168123529,0.05560104861431092,False,0.6286295802832589,0.09259609451132375,0.09576753710798658,False,0.4379959913781013,0.06809344847053478,0.10479803840829205,False,0.33336177105807785,0.054512309568860225,0.05560104861431092,False,0
52,0.11452188996833623,False,0.8199101385533023,0.0810181448499154,0.08733936820917143,False,0.5306570846087908,0.09249646794354502,3.1803651029393976e-05,False,0.5442434742015436,0.07046505325669421,0.09804931018381058,False,0.34240792581163815,0.05562416914758705,3.1803651029393976e-05,False,0
53,0.19260369482974532,False,0.5954581588985026,0.07909175749416386,0.1431288030314361,False,0.45727628704719114,0.091880023512748,0.20552994718437445,False,0.2793922809855838,0.0672278853915453,0.08009574827567789,False,0.3467793702282971,0.055006698810803945,0.08009574827567789,False,0
54,0.11311294848577302,False,0.8952603874137948,0.08114527535778424,0.1291969495087419,False,0.4562314697922889,0.09269945793775239,0.19569308531463037,False,0.17496975985695595,0.07057186365296814,0.1280056697755959,False,0.3299534391110206,0.05491665204539512,0.11311294848577302,False,0
55,-0.015843686479004027,True,1.1668852343904845,0.08044214153517809,-0.0737508321454432,True,0.7843170368204473,0.09274497017190474,0.09884290215514746,False,0.4655066838132855,0.06792612851875834,-0.012723831710625078,True,0.5601287023108257,0.055471084457918256,-0.0737508321454432,True,3
56,-0.0794222746187847,True,1.3785907619704068,0.08339375843138681,0.021904136923759587,False,0.7122148347523134,0.09335127030720444,0.06593684029930158,False,0.4055829776632285,0.07029800822880759,-0.033252205570407645,True,0.4856791547618817,0.05687773903088646,-0.0794222746187847,True,2
57,0.14192494166948644,False,0.7254112908013308,0.07972042640828478,0.03831626949773137,False,0.6077160963221635,0.09379771025573465,0.04691363675224791,False,0.499472917666147,0.06904556105900744,0.0171720355406636,False,0.3037035155052479,0.05483369120719715,0.0171720355406636,False,0
58,0.14915297862900506,False,0.7714745349082905,0.07831570349593049,0.0983085354981964,False,0.5249593331254925,0.09092531356274983,0.21397899548686478,False,0.35016329306741545,0.0685073676609175,0.0965889819877439,False,0.2881278922524597,0.05575368322684498,0.0965889819877439,False,0
59,0.16348879169683256,False,0.7924923118628397,0.0785539138605614,0.15796440380614957,False,0.39713613959352045,0.09058554663833313,0.18990946230217565,False,0.34657226736486146,0.06798760837518941,0.1680377655149975,False,0.2298352043457177,0.053805842630441865,0.15796440380614957,False,0
60,0.02215482673092073,False,1.1179598958979469,0.07998762874315705,0.10327915489374717,False,0.5311888286914339,0.09198612752067563,0.12092809237830693,False,0.3855053718832062,0.06992398530335013,0.05964246548170238,False,0.5275058619099977,0.054115526289105556,0.02215482673092073,False,0
61,0.09974291387863865,False,0.942035572167077,0.08227901689430757,0.10996583925266534,False,0.5163699105605457,0.09302326736620455,0.05806715468693524,False,0.41979070526220585,0.06808688906750421,0.04081018272703596,False,0.47307874545408657,0.055282097488557495,0.04081018272703596,False,0
62,0.14350008254791435,False,0.874107384180538,0.08018233950415375,0.11285931409473215,False,0.6193345124424452,0.09206565889013667,0.07147173899891712,False,0.497853931089991,0.0673827642209972,0.08369459644547306,False,0.3398549904222352,0.05562707861284826,0.07147173899891712,False,0
63,0.18541611468057045,False,0.7486249300419403,0.07820847134572044,0.06485499761695501,False,0.6340293877218786,0.0919425360300695,0.1297682458273418,False,0.38419387063317023,0.07098496519125107,0.05257067218230882,False,0.5216772246461221,0.05427375182091938,0.05257067218230882,False,0
64,0.12345656309191166,False,0.948967703833798,0.08033046582856578,0.026084443575861482,False,0.6973159215091287,0.09290081236189487,0.12127161045556145,False,0.5207785284669404,0.06982575691050545,0.015521196292298867,False,0.5598952130755963,0.05612462851352559,0.015521196292298867,False,0
65,0.0107749356800253,False,1.1039549302724394,0.07927872729529971,0.10865051325675146,False,0.5410011564596835,0.09300741869141743,0.10811153326174028,False,0.4350240360760824,0.07123423550929532,0.06190510117643366,False,0.45113194284158276,0.0542025200852668,0.0107749356800253,False,0
66,0.13428944971614543,False,0.7128095532733107,0.08188198324227071,0.14223079263259275,False,0.40115357528122475,0.09215533946438956,0.15219245752400934,False,0.24424955743913257,0.07141462580800151,0.0371631830245559,False,0.4443165486836045,0.05512070827256078,0.0371631830245559,False,0
67,0.10903071118299401,False,0.7699477808263544,0.07906922865389464,0.04724056900056817,False,0.5337907175977894,0.09214638304460532,-0.09157808809492429,True,1.1361737509579317,0.06817335153397551,-0.04950809256310762,True,0.6352085226204669,0.055548859405481946,-0.09157808809492429,True,2
68,0.058780606186205064,False,1.1327778765806755,0.08161682727318323,0.11160774643910842,False,0.5552041730153725,0.0928358690592401,0.10785415515168251,False,0.45182129464344944,0.06877020796759488,0.028442979260963175,False,0.4481857567073577,0.055012948582299694,0.028442979260963175,False,0
69,0.1679104655159815,False,0.7179684662940797,0.07936228736780462,0.14468332694205333,False,0.47078253386689584,0.09145023994894026,0.1592990409920388,False,0.2621933399205174,0.07027887355642073,0.02614939777474934,False,0.39721867225034035,0.05436056471463251,0.02614939777474934,False,0
70,0.15876155068054942,False,0.7393500396600117,0.07947808021319462,0.1280563825858273,False,0.400035220661346,0.09278168233100688,0.2120286710150297,False,0.3335571100314523,0.06851440777139962,0.03670140186279136,False,0.40925396496528554,0.05460184229163541,0.03670140186279136,False,0
71,0.13118989532752567,False,0.8440322373768292,0.080396618763439,0.09931446837940183,False,0.392197944345531,0.08986237171146427,0.14452469622189434,False,0.4207607668163278,0.0679834215487037,0.060669144969900723,False,0.4625059995659133,0.0552107919067346,0.060669144969900723,False,0
72,0.17151396776332634,False,0.7362883958894142,0.08052327824824167,0.1363267276346487,False,0.5462566425957451,0.09168466173393248,0.08389667742035112,False,0.3257838093738563,0.07164585040921334,0.10318315157284375,False,0.3350354010698773,0.05517034256934381,0.08389667742035112,False,0
73,0.1359705263680464,False,0.8648455838462161,0.08148735313349627,0.15465459652472358,False,0.3619249776420972,0.0917562181241856,0.11497455527177913,False,0.4320651549404535,0.0689961067317615,0.026383621897345333,False,0.44675801524864456,0.05450558807002613,0.026383621897345333,False,0
74,0.16723927576754039,False,0.6657532005538065,0.07998926929985671,0.14319993352975519,False,0.43400031094618496,0.09036422556365295,0.17201603571698132,False,0.2957405918507545,0.06875889999211011,0.04899733685293006,False,0.3099294232177421,0.054565535872729456,0.04899733685293006,False,0
75,0.17891547526071266,False,0.718245107438221,0.07956592502938208,0.152733431383834,False,0.42160771493555904,0.08923858360982373,0.14798581661395904,False,0.355445805292411,0.06758899153962686,0.14374406359946734,False,0.3362807705789992,0.053812707334821255,0.14374406359946734,False,0
76,0.18005506771238183,False,0.514863405104736,0.07826923747652234,0.06350861512352468,False,0.6823448743926059,0.09092866392853315,0.13158683316695108,False,0.37758372140836816,0.06969994738890141,0.11429970107645915,False,0.37367010288572056,0.0536217119111396,0.06350861512352468,False,0
77,0.1730797866585469,False,0.6930990878342915,0.07945481192899442,0.09878107510460243,False,0.5995502678005828,0.08980895114117593,0.21758320773676915,False,0.32407622055358143,0.06838705475316582,0.16978146187886,False,0.2616390768974064,0.053686566402680054,0.09878107510460243,False,0
78,0.10338180151204279,False,0.8472025053383665,0.08178451703447602,0.009297182495628387,False,0.7601402205735748,0.09164374968031783,0.1301939285363607,False,0.4878224171007455,0.06810239375496466,0.09771270377776853,False,0.32273078403048716,0.05586693829915754,0.009297182495628387,False,0
79,0.11643779202345927,False,0.9018246091880737,0.0805449742137506,0.10485686359686108,False,0.6044502318479186,0.09104290765982954,0.0432521899039402,False,0.47703090141586957,0.0701882913329166,0.09401183945360392,False,0.3741300918647066,0.05496375403675135,0.0432521899039402,False,0
80,0.14223387081185912,False,0.8348258918071254,0.08077650977388166,0.15659220535074908,False,0.39011766054095354,0.09104607403757863,0.1525002179064021,False,0.4057840639832344,0.06918961435342012,0.147673404856006,False,0.23633628741232382,0.05404306686497238,0.14223387081185912,False,0
81,0.16950695297154256,False,0.8158342410261814,0.08035232506018805,0.13224376949992533,False,0.5033700538884034,0.09041029145391166,0.21387831023454867,False,0.2894452052689851,0.06749491770508076,0.1319825675496577,False,0.33084640427153467,0.05421028302044041,0.1319825675496577,False,0
82,0.13398433589698155,False,0.7999134236168808,0.08110595253808055,0.06035707637235155,False,0.5726003216714788,0.09190049524018151,0.10963115646447308,False,0.4837784363212134,0.06902708615497885,0.13948814452742603,False,0.21836973842443985,0.055127979653031,0.06035707637235155,False,0
83,0.16870849577324964,False,0.8380016751754678,0.0794797214580353,0.10243984892178237,False,0.5735118244773116,0.08948100657183834,0.12146602760774816,False,0.4821804573593256,0.06704657677339872,0.1157263296620763,False,0.28611372224941567,0.0541259625708287,0.10243984892178237,False,0
84,0.1703213143245283,False,0.7017295231048299,0.08053050876405088,0.1379625690745926,False,0.5226473696249228,0.09200375040122345,0.13412978105891027,False,0.2906346321194544,0.06923909724924658,0.12228482462770207,False,0.3755987767086144,0.05449836356129765,0.12228482462770207,False,0
85,0.170746628159834,False,0.5078844930656841,0.07944632806473027,0.15213809592233013,False,0.41323184750618447,0.09151010046070392,0.24498813843168776,False,0.23747840026674938,0.06734984999925296,0.008101638329712113,False,0.3541563528556182,0.05518904212879356,0.008101638329712113,False,0
86,0.16331363115465025,False,0.6861960687609661,0.07885865179478169,0.09130024236817913,False,0.5298341092660874,0.0897272660643944,0.18019632650032869,False,0.21938398252212776,0.06917530944997645,0.10443362841458981,False,0.3081003844958552,0.053503340287079273,0.09130024236817913,False,0
87,0.1270149252833339,False,0.7939022323653968,0.08157811153275124,0.08186418203196111,False,0.6857868688178388,0.09114434245804495,0.0003049997630542034,False,0.509724088924667,0.0705917074461034,0.09823094197162807,False,0.35230741696029044,0.05501685909933654,0.0003049997630542034,False,0
88,0.15014931670931358,False,0.6476042009125567,0.07948828867895807,0.10064506659829875,False,0.46967212858073015,0.08991183344237147,0.15714226336972725,False,0.23958124332266628,0.06898957830036723,0.15627762089903696,False,0.2930214304252172,0.054131212204841905,0.10064506659829875,False,0
89,0.15391495739205813,False,0.65887801648657,0.08018319143968469,0.11883602412964833,False,0.5886623011227314,0.09050655136421755,0.20874157101202312,False,0.33747124080049495,0.06794652150887674,0.09770782880038265,False,0.4121435243649052,0.05512955311766208,0.09770782880038265,False,0
90,0.17304979559847172,False,0.6391215376665289,0.080973638770783,0.046302883784005044,False,0.6498679183436677,0.09195901717528167,0.12153611136459874,False,0.36565679012975405,0.06995090668249501,0.017842908197889917,False,0.4189279119808056,0.055369681336703794,0.017842908197889917,False,0
91,0.10018529769130624,False,0.7549103801539743,0.07883249430408203,0.14736885719685083,False,0.4597802038216061,0.08886830225949169,0.17710451845698766,False,0.3744104206106136,0.0670602006246067,0.07508134742622918,False,0.35167858306489475,0.05421452793359451,0.07508134742622918,False,0
92,0.16951624702948298,False,0.7864731385097454,0.07994768797470006,0.10999243946837656,False,0.45662562566062537,0.0906326763990229,0.22807329268008408,False,0.2705234350340575,0.06787790408727461,0.1374149253785648,False,0.196458955675618,0.05390295551527068,0.10999243946837656,False,0
93,0.15887531255915854,False,0.8229188716725622,0.08030487530683847,0.1264531858614084,False,0.5158995093267937,0.09066206138733005,0.010324448079521487,False,0.42568569504774656,0.06997012999699855,0.09536611376277326,False,0.3831417007704827,0.05501350508909154,0.010324448079521487,False,0
94,0.17436833072501046,False,0.6808498095908218,0.0791843138911126,0.12999571647737562,False,0.5062529149186199,0.09144585546880664,0.12783150013010658,False,0.4044545740025933,0.06917909417094517,0.1412495093271921,False,0.20992767142099655,0.05449648694956171,0.12783150013010658,False,0
95,0.20695867969816706,False,0.6073092833122824,0.07804392167835686,0.18258859331784438,False,0.473136095845053,0.08800397746027236,0.18888971300579827,False,0.3636833586760182,0.06712984772124933,0.17045137448434017,False,0.3507003997253668,0.053162678274595275,0.17045137448434017,False,0
96,0.13157076752365504,False,0.8795120717553169,0.08098992058477478,0.05253390755943932,False,0.6993005124561233,0.09031218560715173,-5.415216256354771e-05,True,0.7008727629987868,0.06785903789059716,0.07458856586164564,False,0.48418965795036506,0.055561292081217614,-5.415216256354771e-05,True,1
97,0.03343738496853599,False,1.000288554940159,0.08040977298685077,0.15060231550260633,False,0.4108803089908375,0.08958713896955299,0.13673014415277562,False,0.3713584632849991,0.06909360583431363,0.1020410730635185,False,0.382344662517609,0.05351472170770511,0.03343738496853599,False,0
98,0.1870839982258568,False,0.6173327196006286,0.08002986472590638,0.04194529249006562,False,0.7635032623675526,0.09078697647601362,0.10077645071681274,False,0.4729788486763651,0.06775177580698531,0.11220642203183817,False,0.4094798407752642,0.054622002742427435,0.04194529249006562,False,0
99,0.15020709227053036,False,0.7845946463039861,0.07955439312095687,0.11782713234764275,False,0.5498361314683669,0.08980088651427669,0.10499884523902248,False,0.5153213524248468,0.06745901099232407,0.06783533101935746,False,0.4086546563892024,0.0548485632681306,0.06783533101935746,False,0
100,0.1494364206598382,False,0.9092654745438074,0.08003876502201918,0.15518733195860174,False,0.4378560502792559,0.0889457798763522,0.1017093215967858,False,0.4382864219834617,0.06709239489781982,0.14209769432768338,False,0.33863643727576553,0.05305553730820658,0.1017093215967858,False,0
101,0.11918056501168539,False,0.7633286201340614,0.08031980481127848,0.12199205940895408,False,0.5361801346342738,0.09039758292148567,0.1771892142390723,False,0.27440144173782643,0.06818102627381023,0.09090289509487326,False,0.29696807558889615,0.055707704492679914,0.09090289509487326,False,0
102,0.154945157282731,False,0.6726142824008154,0.07756560573707509,0.16248401914384797,False,0.35915491476002703,0.08749840484037053,0.2702197075977988,False,0.18668527083691178,0.06662570209526876,0.17384370651109138,False,0.22217904140542855,0.054314866623495675,0.154945157282731,False,0
103,0.14206420372540063,False,0.8465212324248252,0.08092045277761596,0.10506405891813742,False,0.7178778230176759,0.09063137504516923,0.24172509981994483,False,0.23048931734785105,0.0675551640906341,0.011011179142545902,False,0.3201957777606639,0.05534831202964775,0.011011179142545902,False,0
